,T,S4,S3/T
0,9000,3.5988262496342316e-27,4.250142272970881e-24
1,11000,9.081631241055655e-23,3.125224182834737e-20
2,13000,4139.473786216569,77.01260694370485
3,15000,2349.6863295829135,148.49164109254025
