bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,+,338.78,62.72,332.58,3702065,95.9662,76.0236,1.0002e+11,17000,4.25000000e+03,4911.50
2,+,338.22,493.50,333.28,670672,54.3009,52.8631,1.0002e+11,17000,4.25000000e+03,4911.50
