bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,+,338.77,61.09,332.59,3233706,91.7355,72.4835,1.0002e+11,16980,4.24500000e+03,4911.50
2,+,338.21,495.30,333.28,523013,49.9813,49.1155,1.0002e+11,16980,4.24500000e+03,4911.50
