bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,+,338.79,64.38,332.58,4211126,100.1774,79.5576,1.0002e+11,17020,4.25500000e+03,4911.50
2,+,338.22,491.70,333.27,842197,58.5835,56.5688,1.0002e+11,17020,4.25500000e+03,4911.50
