bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,+,338.68,50.71,332.68,756134,56.5158,43.8122,1.0011e+11,16820,4.20500000e+03,4911.50
2,+,338.20,509.35,333.37,6287,11.4495,14.5045,1.3889e+08,16820,4.20500000e+03,4911.50
