bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,+,338.68,50.29,332.69,580721,51.7559,40.1090,1.0023e+11,16800,4.20000000e+03,4911.50
2,+,338.14,511.00,333.42,245,3.8817,6.2476,1.9775e+05,16800,4.20000000e+03,4911.50
