bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,+,338.69,51.50,332.67,957582,61.1452,47.4566,1.0007e+11,16840,4.21000000e+03,4911.50
2,+,338.18,507.64,333.34,21552,17.2637,20.0898,2.6797e+10,16840,4.21000000e+03,4911.50
