T,S3/T,r_c,phi_esc
7300.0,19.46457980250651,0.17123168580533946,68014.16762893953
7320.0,54.757343745006736,0.08074629109757972,64377.66407344698
7340.0,75.28475300159887,0.07249380970920324,62459.994895482596
7360.0,92.07629466786226,0.056454480048186165,61036.94688693873
7380.0,107.06696484752007,0.047450045586037354,59865.11264651217
7400.0,121.00199079774318,0.03671500935744803,58848.22518753832
7420.0,134.243412411144,0.037215766576344775,57936.87199301115
7440.0,147.02175741939553,0.038353791208856805,57102.1683731331
7460.0,159.46356681662746,0.030997696141289697,56326.085456713416
7480.0,171.6760183045931,0.02959882054775784,55595.201607400624
7500.0,183.70977720745472,0.03606829032660052,54902.173663054404
7520.0,195.61940822389622,0.026933894073799647,54239.485305513095
7540.0,207.44224819796088,0.02629410563958617,53602.812963459204
7560.0,219.20863427765744,0.031245177543198006,52988.28397703855
7580.0,230.943205947803,0.024610020542693203,52392.13100691921
7600.0,242.65834853036498,0.028951494364019795,51812.80128385783
7620.0,254.37761051052314,0.027969280679350384,51247.769583976835
7640.0,266.11042553416456,0.023233250678296874,50695.52597606521
7660.0,277.87052526237665,0.024452459947010566,50154.30402236179
7680.0,289.6646392585366,0.025557377771499495,49623.241499630036
7700.0,301.49703242824324,0.021968426623811727,49101.384279609796
7720.0,313.38687901530506,0.02110926181436059,48587.24061840475
7740.0,325.3279598239377,0.022435431092695045,48080.89270077714
7760.0,337.3272565434376,0.019695542887840808,47581.50470686853
7780.0,349.4017308114793,0.02266997085397607,47087.54936997636
7800.0,361.5436802349253,0.0222032462392949,46599.49730431021
7820.0,373.76250969569577,0.01856645223701092,46116.36411422253
7840.0,386.0591318160885,0.01776780645175164,45638.01139713691
7860.0,398.43138018271407,0.018976961360088397,45164.37207944642
7880.0,410.8956215471479,0.017357853365034315,44694.213629292884
7900.0,423.44355509304796,0.01710665946260622,44227.951579716406
7920.0,436.0771249256939,0.017932794775190424,43765.26154580922
7940.0,448.80114485182133,0.01779555088510674,43305.83191733119
7960.0,461.6290276664367,0.017949098733034737,42848.73762449464
7980.0,474.5485075862628,0.01732833762645392,42394.572742004115
8000.0,487.56644740776534,0.017000088609391634,41942.89127197602
8020.0,500.6805708152872,0.0184725006671652,41493.70202192343
8040.0,513.8978437526783,0.017183438537610923,41046.59460836983
8060.0,527.2226195875735,0.01689410588253782,40601.16992025357
8080.0,540.6474588027743,0.01829154433339043,40157.935749713564
8100.0,554.1786886102,0.018580281958967323,39716.302392194804
8120.0,567.8214511141061,0.016087815268891286,39276.13684550205
8140.0,581.5653267429703,0.017191365399903562,38837.77391389388
8160.0,595.4226892876729,0.01639299324882434,38400.65271055791
8180.0,609.3925195262126,0.017930682417726277,37964.67292274405
8200.0,623.4720640975303,0.016561539273457344,37529.977526716626
8220.0,637.6689667378575,0.015369563806148944,37096.25581402994
8240.0,651.9750286129924,0.015379179916346013,36663.67055767012
8260.0,666.4005242344741,0.01469603462391816,36231.925860145355
8280.0,680.9334058726857,0.015473132805949918,35801.4366155828
8300.0,695.5930678038007,0.014780260403530289,35371.21609802174
8320.0,710.3646587384434,0.015917451472257402,34942.16403376381
8340.0,725.2581046817747,0.01908761605008356,34513.538928114605
8360.0,740.2716061743888,0.01562519658909098,34085.548848123246
8380.0,755.405867280946,0.016224475167254126,33658.17086039455
8400.0,770.6562153932847,0.014903968395819499,33231.38954822458
8420.0,786.0360612506917,0.014932225839431613,32804.95597109683
8440.0,801.5325758356406,0.01383634639220939,32379.10283071447
8460.0,817.1582702410832,0.014398402061470679,31953.35422307971
8480.0,832.909660675706,0.016344061555341165,31527.953607351
8500.0,848.7857607760537,0.01776217415477365,31102.910762504696
8520.0,864.7823002318319,0.014196490459946049,30678.241746992673
8540.0,880.9155325680202,0.013910272477370419,30253.492326109954
8560.0,897.1638354889667,0.01339490214661764,29829.39973739548
8580.0,913.5485578334562,0.014056367833185406,29405.04734305975
8600.0,930.0640753163794,0.013838575832064645,28980.94530501596
8620.0,946.7117927361976,0.013083000577869763,28556.663401123704
8640.0,963.4790923275261,0.013216324410810477,28132.719668943046
8660.0,979.8790913765562,0.0131073824927322,27708.228622026272
8680.0,996.8716563374527,0.012699667991091679,27284.185494418645
8700.0,1013.992625059767,0.012592067936891601,26860.18456816244
8720.0,1031.2405512800851,0.013623223035069836,26436.294505706544
8740.0,1048.6256798400912,0.013020827041577608,26012.12789746473
8760.0,1066.1407480192104,0.014462338116283061,25587.99795448184
8780.0,1083.7876873575349,0.013263498835961346,25163.76233961278
8800.0,1101.5701316185555,0.01326958175167943,24739.289176629096
8820.0,1119.4891883689813,0.012495678947101166,24314.456208358366
8840.0,1137.5365357748165,0.013970604849297946,23889.82326409722
8860.0,1155.7278613846756,0.012086209491367544,23464.611028167958
8880.0,1174.043474311836,0.014875184386137885,23039.613244210123
8900.0,1192.5012048928022,0.012558901270821642,22614.29685977305
8920.0,1211.094239352314,0.012679445122243662,22188.592261518457
8940.0,1229.8314783214946,0.012114777681224584,21762.42822043301
8960.0,1248.697836673135,0.013059980341458296,21336.407801705023
8980.0,1267.7052436680874,0.012564761330862966,20909.948573509624
9000.0,1286.8551154300926,0.012886584712820148,20483.028639277545
9020.0,1306.1405626906378,0.013711186989190037,20055.950564364517
9040.0,1325.5676012465558,0.01287348844506607,19628.507923293517
9060.0,1345.1326059596167,0.012532037455241627,19200.720418966168
9080.0,1364.8470189006428,0.01222637352939154,18772.427724477373
9100.0,1384.695395348884,0.01208100258179207,18343.88013033924
9120.0,1404.685695882421,0.013727364889091606,17915.049876670575
9140.0,1424.8207360131898,0.013644298914722224,17485.74566437887
9160.0,1445.1011847618915,0.012437180100506722,17055.99035341837
9180.0,1465.5253453183723,0.01204459327673105,16625.83675609603
9200.0,1486.0905823050757,0.011837012231739661,16195.259387172213
9220.0,1506.8033342930707,0.0119586622941427,15764.284449000059
9240.0,1527.6561826659454,0.01225563727613761,15332.947175716457
9260.0,1548.6619514927518,0.01317767789547681,14900.988831505645
9280.0,1569.8078657602055,0.011863800332111178,14468.712374395474
9300.0,1591.1074392669977,0.012108144879311502,14035.770101174841
9320.0,1612.5473314509857,0.011820649241016192,13602.549023027017
9340.0,1634.1406802933311,0.012641290634155401,13168.666320355462
9360.0,1655.8784270984168,0.012827045912028545,12734.373337822615
9380.0,1677.7677506405794,0.011714898450203511,12299.50599175437
9400.0,1699.8034766591954,0.012695135254404171,11864.220945955543
9420.0,1721.995788645232,0.01147566814571022,11428.31057210092
9440.0,1744.3257035275537,0.0118775872500448,10992.034633140336
9460.0,1766.8098866139142,0.012048748160794272,10555.05594675968
9480.0,1789.444777275148,0.011643765769679102,10117.657393628411
9500.0,1812.2348415425674,0.012380269637252372,9679.602683385725
9520.0,1835.1757607832164,0.012320610288645794,9241.028289200147
9540.0,1858.2487580557656,0.01201631498951419,8801.532045000147
9560.0,1881.4940625678016,0.012572756340785257,8361.79053676353
9580.0,1904.8992623108613,0.01190010864339422,7921.495713772242
