T,S3/T,r_c,phi_esc
7000.0,138.279143407508,0.029675918599696715,57484.71127313326
7020.0,148.82709522967653,0.03052297096852436,56827.25212493373
7040.0,159.2345017740938,0.028989497601788553,56202.98393045318
7060.0,169.548172713632,0.02832813712583842,55605.71095704514
7080.0,179.79871177232067,0.028736855820556732,55031.19843216358
7100.0,190.0146680416087,0.025600260057452404,54475.62663797635
7120.0,200.20763068204855,0.027847882636011907,53936.921948197254
7140.0,210.4029615784884,0.022405848476893402,53412.24803554346
7160.0,220.60378301399413,0.023448922272451968,52900.48201868955
7180.0,230.82762182941994,0.022332372273562648,52399.65531969925
7200.0,241.08220980564067,0.021160738716107227,51908.75806862494
7220.0,251.37118041089073,0.020814800145517547,51427.09072135977
7240.0,261.71202150199787,0.020847526081423744,50952.75219911481
7260.0,272.10599243147084,0.02496880724331043,50485.37311067404
7280.0,282.5519230459444,0.020475398139379652,50024.747717616505
7300.0,293.06618565696414,0.018539693132431347,49569.37990712518
7320.0,303.6381079655498,0.02331886879131977,49120.00815038071
7340.0,314.2808565837123,0.019182809517390254,48675.30720914667
7360.0,325.0000194116717,0.022400324211890036,48234.7183770114
7380.0,335.78993618847073,0.01870565545585917,47798.509867148045
7400.0,346.6674889737949,0.017419509398704822,47365.47891843465
7420.0,357.6164130266029,0.021198187652734804,46936.39567349913
7440.0,368.647324708203,0.017085804996869555,46510.52647086538
7460.0,379.76876140983194,0.01745897283155384,46087.15498423843
7480.0,390.97983183535484,0.02020205089310998,45666.383655499885
7500.0,402.28086663535913,0.01604169771683108,45247.95164837903
7520.0,413.6625961715287,0.017060903791053274,44832.44673190966
7540.0,425.1421045042331,0.015917909939252115,44418.83501329149
7560.0,436.7189236757283,0.01616143696246362,44006.91055056351
7580.0,448.3958310677463,0.0158023877867439,43596.48866255801
7600.0,460.16303753654313,0.016946397485312372,43188.25713042205
7620.0,472.02937777312167,0.018373298642528905,42781.429516786906
7640.0,483.99779560026815,0.015641164510789635,42375.86292383073
7660.0,496.06434086086296,0.01795068785872397,41971.87084493157
7680.0,508.23036592754954,0.015380827179351167,41569.119886589
7700.0,520.5057764167906,0.01573273716961771,41167.28352042146
7720.0,532.8850935571284,0.016405245179101774,40766.48467443075
7740.0,545.3692530810147,0.017195333122914006,40366.63701167854
7760.0,557.9592066424551,0.015361794781886682,39967.65926565828
7780.0,570.6607115707567,0.014604096291535043,39569.48430266603
7800.0,583.2644613969555,0.01506290017443095,39171.57601375969
7820.0,596.1516677215866,0.014821527282467691,38774.79171202762
7840.0,609.1471676208239,0.014567976207758394,38378.62971946027
7860.0,622.2498938517257,0.014086553932493093,37983.04156351693
7880.0,635.4717867422933,0.013677498677791309,37587.50775024284
7900.0,648.7947863568836,0.014368387817600142,37192.92279304104
7920.0,662.2269001964437,0.014199130307956772,36798.80278480296
7940.0,675.7788840892447,0.013710221843973563,36404.627894967096
7960.0,689.4341339335131,0.013491068704451409,36011.33576512602
7980.0,703.2084714045175,0.013528323584835914,35617.94235735818
8000.0,717.1031209019864,0.0130974404339151,35224.447906553934
8020.0,731.101558803144,0.0140376847803816,34831.775640701235
8040.0,745.2196992766972,0.014138868067705639,34438.97173047477
8060.0,759.4577963703551,0.012789104617006027,34046.02450109561
8080.0,773.8050459653684,0.015071915449089536,33653.6627116596
8100.0,788.2724478002473,0.014700094682429438,33261.15834698677
8120.0,802.8574497847101,0.013862687990747819,32868.760553895205
8140.0,817.5618860437347,0.014726504637758743,32476.238863831277
8160.0,832.3876476116108,0.012587957193075434,32083.60127882661
8180.0,847.32622610222,0.013075842080408738,31691.351469181147
8200.0,862.3920174782985,0.01283890238035408,31298.546272826505
8220.0,877.5705858562005,0.012432968777305611,30906.16627027313
8240.0,892.8767326632086,0.012698179308175149,30513.280096951374
8260.0,908.3026867720258,0.012249772057203444,30120.396381947725
8280.0,923.8571927307423,0.014330588066992521,29727.07070444894
8300.0,939.5300925593731,0.013639594984208924,29333.81740161415
8320.0,955.3288715962822,0.01237778428824404,28940.200447911247
8340.0,971.2451526772945,0.012370604267679617,28546.738915332895
8360.0,987.2958157557513,0.012021626673303181,28152.533341295988
8380.0,1003.4618454659244,0.012534647885382116,27758.581532493816
8400.0,1019.762867692036,0.012722488547042743,27363.99626205054
8420.0,1036.1841865913698,0.014964508123424524,26969.308769835086
8440.0,1052.7394633483923,0.011695629583594746,26574.11587046449
8460.0,1069.4128219580052,0.014743752511169737,26178.95246688626
8480.0,1086.3176853886032,0.011890647743617946,25783.426164260287
8500.0,1103.1518185645416,0.01168816739137142,25387.155897440385
8520.0,1120.1950966219765,0.014408159299469224,24990.92058861442
8540.0,1137.3293314489006,0.012046131823623112,24594.109475671106
8560.0,1154.472654965021,0.012820432198784981,24197.061030277666
8580.0,1171.9740121321274,0.011904864470487447,23799.636744214185
8600.0,1189.75980822128,0.014033395265009739,23401.719332074244
8620.0,1207.5299396616904,0.013986732200036406,23003.43320628663
8640.0,1225.3934527481083,0.011271912637391041,22604.88234527358
8660.0,1243.3842419852235,0.013826082579413493,22205.548220366003
