coupling,T,S3/T,r_c,phi_esc
0.2,34810,317.2650564565228,1.0870400254063988,12726.803879714469
0.15000000000000002,46305,0.0,4.235390813258619e-09,20009.900632855893
0.15000000000000002,46310,258.1550425655622,2.0376561410334784,15496.500643606487
