T,S3/T,r_c,phi_esc
7000.0,98.24410652404899,0.03914655491599858,60311.49111775831
7020.0,110.35853833406891,0.03720186008758563,59407.89123283957
7040.0,121.93915158578154,0.03201331891392998,58592.917303833085
7060.0,133.1446310336909,0.03234267654435877,57843.04188798841
7080.0,144.10183205581868,0.029637203348161098,57142.927574726265
7100.0,154.87393870040646,0.02982017910842049,56481.90970404491
7120.0,165.51923047279814,0.02626259311385047,55852.79157388389
7140.0,176.06813698956228,0.02853946427254961,55250.79761975297
7160.0,186.55804776941844,0.026065613157289516,54670.90872948296
7180.0,197.01590272323585,0.02712803191334015,54109.73914196139
7200.0,207.45512910290253,0.024275271299945438,53565.06569761966
7220.0,217.8921208753113,0.029321410259885876,53034.7430497522
7240.0,228.33706016803782,0.0226982650398719,52517.1203095289
7260.0,238.813486923374,0.021460595461688946,52009.98066836839
7280.0,249.3144519347413,0.022826034792844663,51513.30176385108
7300.0,259.85870910428304,0.021752611778512197,51025.081191437675
7320.0,270.4480064181682,0.02049493737716988,50544.80319745474
7340.0,281.0931526015871,0.020767430055675294,50071.44683805834
7360.0,291.7979731553357,0.024132277707368845,49604.46699702236
7380.0,302.5627032030744,0.021613675420101546,49143.4439070446
7400.0,313.3896974442427,0.018676841939805646,48688.06709108903
7420.0,324.30043121258626,0.017780136931670996,48236.60907857767
7440.0,335.2673433196792,0.018360843816497142,47790.78366374
7460.0,346.3286297041176,0.017194630093883705,47347.82963025273
7480.0,357.4545430743887,0.018904617459820038,46909.625078165875
7500.0,368.6700482513533,0.018218985970138695,46474.22732061522
7520.0,379.97160304583383,0.017101200045927994,46042.07042974312
7540.0,391.35745727368607,0.016581748637854485,45612.8386615095
7560.0,402.827902663657,0.02002141670405642,45186.66008967568
7580.0,414.38991788778276,0.016855072754655955,44762.86862654878
7600.0,426.0535077080881,0.01623143840704516,44340.8076061638
7620.0,437.8004330909764,0.01801027749711848,43921.514513924856
7640.0,449.64691771779826,0.0171528845536263,43503.958913546136
7660.0,461.59043534639704,0.01692294834740139,43088.16957136056
7680.0,473.63571337766336,0.018431994917637844,42673.98398138257
7700.0,485.77705870295483,0.017505781619207874,42261.46838194794
7720.0,498.01888397965746,0.01661940721351287,41850.49099398119
7740.0,510.36492980844616,0.017781313695427244,41440.705573177125
7760.0,522.815709406904,0.017039721712731166,41032.220664812245
7780.0,535.3717332639736,0.01544868407675921,40624.71208540354
7800.0,548.0322656542972,0.014665085760918125,40218.295044163606
7820.0,560.7951623006038,0.014807943476363222,39813.35235417464
7840.0,573.6708964756189,0.016858549254015694,39408.66677841429
7860.0,586.6590171214154,0.014320510174089078,39004.845119039586
7880.0,599.7499768618209,0.014799988433510528,38602.05594881941
7900.0,612.9518112103052,0.015343794845358045,38200.01195506269
7920.0,626.0491077946655,0.01593321653250333,37797.73625281257
7940.0,639.4483727206828,0.0149562952282477,37396.559458016025
7960.0,652.9579745538745,0.014953655972305264,36995.99737198623
7980.0,666.5781304123362,0.015335904324941215,36596.00033947132
8000.0,680.3176443447018,0.013500195704342976,36196.06684674657
8020.0,694.1580601824559,0.013867213952972912,35797.1227897255
8040.0,708.1194011541231,0.013483005041459642,35398.1977901871
8060.0,722.2002523927629,0.01572807434329064,34999.272109427075
8080.0,736.3926817850295,0.015087872255906265,34600.80631812661
8100.0,750.7050036284927,0.013125013998341586,34202.31584198737
8120.0,765.130527223388,0.013242585719203073,33804.27544983298
8140.0,779.6668798776155,0.013090343118134624,33406.67180043678
8160.0,794.333894078275,0.013758868420088895,33008.56404789531
8180.0,809.1132018751571,0.013990925778604444,32610.909834617854
8200.0,824.0111137292608,0.013323373163603753,32213.239995983335
8220.0,839.0310758569033,0.013045376030444459,31815.568376390274
