T,S3/T,r_c,phi_esc
7720.0,35.65454859770509,0.1388166199884982,66489.23992054086
7740.0,67.95685242549133,0.0731976481811304,63403.04823897549
7760.0,89.94327949143853,0.06758994526868549,61493.63124334395
7780.0,108.4517490358539,0.05346469359485724,60023.189552733194
7800.0,125.15490171361947,0.04521680396389991,58792.024421422066
7820.0,140.76477636592,0.039490246302715,57713.2676228813
7840.0,155.63957370632198,0.041919118315985354,56740.935652325665
7860.0,170.01627706249593,0.03406782942942262,55846.570066734566
7880.0,184.02132382252765,0.03955917209985311,55013.20502587833
7900.0,197.76466700491963,0.03702704547721142,54227.60889486548
7920.0,211.3145226708402,0.03035538783176012,53481.123561629465
7940.0,224.71633454052588,0.02842863772875354,52767.42408663307
7960.0,238.02217063464326,0.027376262535121446,52081.08809937706
7980.0,251.25992180609992,0.02720245392023602,51417.9434749163
8000.0,264.4547475194285,0.024837720293364295,50774.75688488908
8020.0,277.62200807388535,0.026024181951087078,50149.703956255005
8040.0,290.78507049693917,0.025640310264953635,49540.20581142656
8060.0,303.9610427116982,0.02289460324905524,48944.02590847115
8080.0,317.1491108372734,0.023196147631794752,48360.78678567208
8100.0,330.3750530005045,0.022488353682547084,47788.15822509045
8120.0,343.64501142978844,0.024162924732647778,47225.133518647504
8140.0,356.96383934339644,0.020360913575194088,46670.93607319063
8160.0,370.32796332400443,0.021689613489416764,46125.66134374379
8180.0,383.7598100472484,0.020873928014640532,45587.2866914263
8200.0,397.256718636066,0.019596814957026344,45055.79023088289
8220.0,410.8377820483925,0.019552879649525026,44529.65932022102
8240.0,424.48517407106976,0.021002325620276322,44009.89492262654
8260.0,438.2162972946693,0.019723414582309633,43495.131099882325
8280.0,452.0235650809062,0.018493505609346463,42985.712069079906
8300.0,465.9294776375592,0.02227024748988927,42479.92851184999
8320.0,479.922926327865,0.01986497413950183,41978.44703495326
8340.0,494.00855001415687,0.024221779130508717,41480.88389449704
8360.0,508.19010637107016,0.02031012338549198,40986.741532629014
8380.0,522.46795952703,0.02133483002254502,40495.916856514894
8400.0,536.85036831918,0.017722529614952045,40007.934890474644
8420.0,551.3278277344045,0.01795390102009259,39523.22723624716
8440.0,565.9180385471261,0.019430205915455575,39040.68554995291
8460.0,580.6101862084386,0.019278753408702744,38560.78775351681
8480.0,595.4103757511406,0.018445508520937397,38083.134848083864
8500.0,610.3247233119226,0.01654999384708097,37607.33838421358
8520.0,625.3471207913592,0.01621172002245828,37133.714361369064
8540.0,640.4772428173065,0.018517458983177755,36662.13728877374
8560.0,655.7283523885263,0.0168311452586752,36192.02280157579
8580.0,671.0887078754968,0.016624396789440127,35723.76068898292
8600.0,686.568823632425,0.016919851401018513,35256.76827396463
8620.0,702.1712349199545,0.01582346323285813,34790.974959951454
8640.0,717.8876282851894,0.016352800428759307,34326.78019135632
8660.0,733.7245370138216,0.0158082401109158,33863.65814287939
8680.0,749.6821196398755,0.01920833720807524,33401.79378004392
8700.0,765.7597116718689,0.016866232330601475,32940.91263883165
8720.0,781.9689758760323,0.01498978979643789,32480.746508465898
8740.0,798.2911515134391,0.01545814664459708,32021.97973655817
8760.0,814.7444321502788,0.016546532539143996,31563.653508494313
8780.0,831.3235051135608,0.015554861409471073,31106.231976301613
8800.0,848.0325876335971,0.014816534456041397,30649.24379432351
8820.0,864.8659597869826,0.015140779128282166,30193.16757937311
8840.0,881.8302546908111,0.014463384673308675,29737.54763640375
8860.0,898.9144326573216,0.014480117861442314,29282.875173470813
8880.0,916.1390765683411,0.015412600393590556,28828.24192898234
8900.0,933.4921672075145,0.016278666665833,28374.15375854418
8920.0,950.9723047779393,0.014155165077319743,27920.654355163562
8940.0,968.5933590781273,0.01423442703488197,27467.329407188947
8960.0,986.3428077154388,0.015362250433504,27014.240243641136
8980.0,1004.22886327043,0.014448697811192197,26561.45417573754
9000.0,1022.2494936313423,0.01493603558596716,26109.0458305361
9020.0,1040.4045762065607,0.013359988788046626,25656.6404465454
9040.0,1058.6961741210298,0.016295403212232464,25204.7850172313
9060.0,1077.1165895675044,0.01582319577505943,24752.897554493196
9080.0,1095.6799947032837,0.01333586873908323,24301.313070055276
9100.0,1114.3843958391535,0.014085378148327355,23849.47926961749
9120.0,1133.2282397586544,0.01451529526721927,23397.75076773719
9140.0,1152.206294694468,0.01379231358296012,22946.264300798208
9160.0,1171.324921907169,0.013342009382002164,22494.728910803664
9180.0,1190.5892302624195,0.013360260328921824,22042.875335360408
9200.0,1209.9912069071663,0.015373489932257761,21591.3088344987
9220.0,1229.5277701655293,0.01292250101380229,21139.782301371597
9240.0,1249.2185072432667,0.013814806222755906,20687.758303033348
9260.0,1269.0472857308428,0.015066862161204803,20235.874472124306
9280.0,1289.0184568856585,0.014219316154182064,19783.838463541608
9300.0,1309.1335339662962,0.014676596623856394,19331.692121975382
9320.0,1329.3937068856758,0.013542766615997195,18879.2953858926
9340.0,1349.8027531385828,0.013001287449400106,18426.733595470134
9360.0,1370.3454437099936,0.013902050605718712,17974.11070252471
9380.0,1391.0449895916663,0.013793568365331826,17521.16786909156
9400.0,1411.8875341609441,0.012757847939189021,17067.87689431274
9420.0,1432.8785698143045,0.01433409762253755,16614.52249364652
9440.0,1454.017478028943,0.014001095454414251,16160.846595334144
