T,S3/T,r_c,phi_esc
12960.0,437.8983081298262,0.05590296800103214,130918.52791984445
13080.0,705.5043905062345,0.042850871291568324,121060.99033475567
13200.0,940.7988090845759,0.03470880654824504,114227.86692106261
13320.0,1166.9537130662507,0.027822349376512737,108672.71302210393
13440.0,1391.4409170608828,0.026026222951925675,103828.81264441051
13560.0,1617.7079861136012,0.021812007020959878,99436.53865886168
13680.0,1847.758417120662,0.02317782271595572,95350.20943911579
13800.0,2082.7581144018923,0.02020559745188177,91484.6975347602
13920.0,2323.5283351949834,0.01887428070929369,87782.71829156234
14040.0,2570.7148251074595,0.018581628850673527,84202.51446819086
14160.0,2824.7656681607323,0.01923443522896652,80716.0723557237
14280.0,3086.0504987404292,0.016218213445856857,77301.42180699605
14400.0,3354.8434537730454,0.016079976805140655,73943.15850622403
14520.0,3631.421910512856,0.01806553368740767,70627.58723942154
14640.0,3916.030118605219,0.015123149824530122,67343.61327261744
14760.0,4208.851123157028,0.014388841288694876,64083.57528999407
14880.0,4510.0449560842635,0.014225657461333061,60841.497769032954
15000.0,4822.707784477268,0.012907723473580612,1127641.3929053426
