bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,82.46,47.20,100.59,97383,28.5407,22.1202,9.7641e+10,4180,1.04500000e+03,6769.83
