bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,107.02,115.81,118.01,11785943,141.1753,120.0485,1.1229e+11,4620,1.15500000e+03,6769.81
2,-,252.77,47.56,253.14,1594,7.2466,14.6693,3.6253e+08,4620,1.15500000e+03,6769.81
