bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,90.77,110.49,113.44,8185585,125.0222,109.5461,1.0492e+11,4560,1.14000000e+03,6769.81
2,-,240.41,54.70,100.48,485854,48.7685,49.8342,1.0002e+11,4560,1.14000000e+03,6769.81
3,-,246.08,242.84,100.97,58306,24.0552,30.5517,1.0002e+11,4560,1.14000000e+03,6769.81
4,-,82.72,249.48,251.79,7029,11.8832,18.9953,5.5124e+10,4560,1.14000000e+03,6769.81
