bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,82.47,53.21,100.54,1755728,74.8381,58.6786,1.0003e+11,4380,1.09500000e+03,6769.82
2,-,82.29,245.07,101.13,180645,35.0681,35.7571,1.0003e+11,4380,1.09500000e+03,6769.82
3,-,108.66,125.70,13.23,40733,21.3445,17.2590,5.3758e+08,4380,1.09500000e+03,6769.82
4,-,104.57,123.83,250.68,10096,13.4077,12.7602,2.1973e+08,4380,1.09500000e+03,6769.82
