bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,84.84,61.45,96.25,2939945,88.8690,71.7268,1.0404e+11,4440,1.11000000e+03,6769.82
2,-,82.35,239.73,101.06,471337,48.2778,47.2877,1.0002e+11,4440,1.11000000e+03,6769.82
3,-,105.09,124.19,245.55,64655,24.8984,22.5924,1.0370e+11,4440,1.11000000e+03,6769.82
4,-,251.49,47.59,100.39,33099,19.9178,24.3564,6.0275e+10,4440,1.11000000e+03,6769.82
5,+,72.03,171.00,170.41,3933,9.7922,7.6141,1.5296e+06,4440,1.11000000e+03,6769.82
6,+,52.54,157.09,213.38,949,6.0962,4.7565,1.9420e+05,4440,1.11000000e+03,6769.82
