bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,87.11,65.75,95.70,3816633,96.9462,78.1046,1.0421e+11,4480,1.12000000e+03,6769.82
2,-,82.58,236.10,101.02,767538,56.7985,54.6040,1.0002e+11,4480,1.12000000e+03,6769.82
3,-,105.28,124.23,242.00,146172,32.6782,29.2562,1.0098e+11,4480,1.12000000e+03,6769.82
4,-,247.96,48.30,100.45,123588,30.9003,34.5135,1.0001e+11,4480,1.12000000e+03,6769.82
5,+,70.11,170.42,171.08,31208,19.5311,15.3389,4.3547e+08,4480,1.12000000e+03,6769.82
6,+,52.82,157.31,213.09,16251,15.7132,12.1933,5.1752e+07,4480,1.12000000e+03,6769.82
7,-,82.79,47.64,254.15,3987,9.8368,14.5883,1.0203e+07,4480,1.12000000e+03,6769.82
8,-,253.11,252.02,100.99,1877,7.6523,13.5094,6.9507e+08,4480,1.12000000e+03,6769.82
