bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,82.46,50.47,100.57,1210417,66.1123,51.5353,1.0004e+11,4340,1.08500000e+03,6769.82
2,-,82.22,248.58,101.20,71995,25.8070,27.5623,1.0003e+11,4340,1.08500000e+03,6769.82
3,-,107.49,126.59,9.37,8183,12.5009,10.2591,1.4710e+06,4340,1.08500000e+03,6769.82
4,-,103.61,123.02,253.87,670,5.4283,5.5978,5.0856e+05,4340,1.08500000e+03,6769.82
