bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,82.47,51.79,100.56,1467747,70.4997,55.1120,1.0003e+11,4360,1.09000000e+03,6769.82
2,-,82.26,246.83,101.16,118891,30.5038,31.7395,1.0003e+11,4360,1.09000000e+03,6769.82
3,-,107.87,126.57,11.33,20492,16.9759,13.6631,2.7401e+07,4360,1.09000000e+03,6769.82
4,-,104.20,123.51,252.30,3651,9.5523,9.3995,1.0362e+07,4360,1.09000000e+03,6769.82
