bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,82.47,47.21,100.61,57013,23.8760,18.5091,8.0479e+09,4160,1.04000000e+03,6769.83
