bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,82.46,48.28,100.59,781504,57.1410,44.3395,1.0008e+11,4300,1.07500000e+03,6769.82
2,-,82.09,252.03,101.24,16143,15.6783,18.3134,9.1240e+09,4300,1.07500000e+03,6769.82
