bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,85.92,63.64,95.78,3372173,93.0266,74.9988,1.0388e+11,4460,1.11500000e+03,6769.82
2,-,82.37,237.93,101.04,608752,52.5756,51.0088,1.0002e+11,4460,1.11500000e+03,6769.82
3,-,105.19,124.22,243.79,99827,28.7775,25.9135,1.0182e+11,4460,1.11500000e+03,6769.82
4,-,249.76,47.59,100.42,70899,25.6754,29.8548,1.0001e+11,4460,1.11500000e+03,6769.82
5,+,70.77,170.64,170.80,13446,14.7515,11.6010,2.4731e+07,4460,1.11500000e+03,6769.82
6,+,52.73,157.28,213.18,5906,11.2133,8.7142,3.0254e+06,4460,1.11500000e+03,6769.82
7,-,254.79,254.51,101.00,72,2.5808,6.6163,4.6592e+05,4460,1.11500000e+03,6769.82
