bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,+,45.98,84.84,179.65,3513,9.4304,7.3502,1.2948e+06,420,1.05000000e+02,4929.99
