bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,147.10,94.06,75.34,1984124,77.9519,60.5155,1.0010e+11,12920,3.23000000e+03,4911.62
2,-,144.58,92.06,254.91,524,5.0013,8.3498,3.2178e+05,12920,3.23000000e+03,4911.62
