bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,147.19,94.14,77.09,3291771,92.2813,71.7293,1.0005e+11,12980,3.24500000e+03,4911.62
2,-,144.29,92.14,249.78,70611,25.6406,29.8533,1.0001e+11,12980,3.24500000e+03,4911.62
3,-,144.95,254.86,75.09,671,5.4310,9.0285,3.6296e+05,12980,3.24500000e+03,4911.62
