bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,147.11,95.81,80.50,4894598,105.3277,82.2204,1.0004e+11,13040,3.26000000e+03,4911.61
2,-,144.36,92.33,244.55,289548,41.0403,43.9422,1.0002e+11,13040,3.26000000e+03,4911.61
3,-,144.82,249.73,74.66,79507,26.6751,31.5284,1.0001e+11,13040,3.26000000e+03,4911.61
4,-,1.63,100.04,78.80,10217,13.4610,18.5199,2.0951e+08,13040,3.26000000e+03,4911.61
