bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,145.50,93.52,74.47,27999,18.8373,15.2096,3.7226e+07,12680,3.17000000e+03,4911.63
