bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,peak,step,time,temperature
1,-,147.23,94.44,78.08,3799928,96.8045,75.3310,1.0005e+11,13000,3.25000000e+03,4911.62
2,-,144.27,92.20,248.04,124743,30.9963,34.8183,1.0002e+11,13000,3.25000000e+03,4911.62
3,-,144.84,253.19,74.83,11778,14.1144,19.1455,3.5899e+08,13000,3.25000000e+03,4911.62
