T,S3/T,r_c,phi_esc
6380.0,12.414559880566898,0.01752886463459825,1573.7181395192747
6400.0,33.97625003402382,0.007320393200422419,4031.5874656665546
6420.0,48.4873066588989,0.0056724998631892355,5449.206251609838
6440.0,61.14698194715353,0.0048967086345424226,6561.692887722471
6460.0,72.8179147434862,0.0044241409433160885,7515.7723637577
6480.0,83.9532367787092,0.004097187449517317,8366.186083450622
6500.0,94.75174822181589,0.003856017797862983,9148.42368319405
6520.0,105.29921931566444,0.003666607149591991,9876.581413101536
6540.0,115.73020104779118,0.003512897508008843,10564.891633634616
6560.0,126.05148342646662,0.0033849573961489236,11217.87706125241
6580.0,136.31368171415906,0.003279261576742355,11844.860038726474
6600.0,146.54353965050294,0.003186593832564081,12449.61065214788
6620.0,156.7781024428149,0.0031049512502956747,13034.09075510384
6640.0,167.02601963073016,0.00303467235426853,13602.411969282795
6660.0,177.2935012886146,0.002972153925681701,14156.006624556947
6680.0,187.59127913266383,0.0029151733112595473,14696.38241108149
6700.0,197.94823344375538,0.0028644921627851033,15225.777533284258
6720.0,208.35703459303926,0.002817534453997357,15744.469770873868
6740.0,218.83548055378262,0.002775489856877358,16254.909561589055
6760.0,229.3681743383658,0.0027359863585000254,16756.2460144457
6780.0,239.98617764178903,0.0027009398491489823,17251.361596571704
6800.0,250.6717920189701,0.0026681732946548867,17738.359172995115
6820.0,261.4423319170029,0.0026364935438181877,18219.26877467343
6840.0,272.29711196294267,0.002607544794334352,18694.71633597008
6860.0,283.25000805927345,0.0025820716452111168,19166.01531700899
6880.0,294.27870502177154,0.0025560719722238978,19631.432751869317
6900.0,305.42007074682374,0.002533879257992771,20093.66751715116
6920.0,316.6435982755075,0.0025108695102081372,20550.817959416338
6940.0,328.0139637921299,0.0024910897353202267,21006.009712481842
6960.0,339.4412860884613,0.0024715243974652097,21456.372614442153
6980.0,350.9734264225051,0.0024523650362661006,21903.389202610444
7000.0,362.61432359196357,0.002435424903999007,22348.163775656663
7020.0,374.3506093695766,0.0024180586644155203,22789.274737282365
7040.0,386.2073483945711,0.0024028214169260725,23228.634476549923
7060.0,398.1678175430551,0.0023879862421534908,23665.621861202642
7080.0,410.2374985898781,0.0023735734381514174,24099.977534379883
7100.0,422.4144609740579,0.002359207355876789,24532.301313330725
7120.0,434.71305168532945,0.0023468476079171823,24963.24614645065
7140.0,447.12953444577977,0.0023344751549019046,25392.510855227854
7160.0,459.64546522777385,0.0023220538654369714,25819.29039089063
7180.0,472.29563749335813,0.0023109727630280315,26245.616139056874
7200.0,485.05214060473344,0.0023001542980479817,26669.698435595317
7220.0,497.92691685350525,0.002289643324731929,27092.61672106132
7240.0,510.9252938867616,0.0022796233940529974,27514.481596537604
7260.0,524.0477793577151,0.002269865521149588,27935.40629116466
7280.0,537.2780226482322,0.0022600305848306137,28354.466880711334
7300.0,550.6476763906572,0.0022514665912804635,28773.797813833036
7320.0,564.1291016332739,0.002242965226761106,29191.432239556496
7340.0,577.7406199738828,0.0022345965151040225,29608.481889528935
7360.0,591.4576159696778,0.0022258345785341484,30023.957388144743
7380.0,605.32965914919,0.002218779428322662,30440.069235141447
7400.0,619.3105999535226,0.002210978603420391,30854.74073468124
7420.0,633.4227398379056,0.002203761160482617,31269.110049634488
7440.0,647.6727972469519,0.002197069933200954,31683.24764382369
7460.0,662.0317000620253,0.00218975950556334,32096.095401370578
7480.0,676.5360019094654,0.002183706828801436,32509.377154176225
7500.0,691.1582094859431,0.002176789931276001,32921.46011236266
7520.0,705.92387464468,0.0021709233584057946,33334.08942024069
7540.0,720.8182097867764,0.002165236094468752,33746.173994186945
7560.0,735.8519791957472,0.0021595480955199677,34158.33411244406
7580.0,751.0003606582019,0.0021539688131354,34569.440344196344
7600.0,766.2906032359564,0.0021484122771064248,34980.69344399687
7620.0,781.7088747690012,0.0021427441928920004,35391.541995364
7640.0,797.2704555972816,0.0021376386899190883,35802.61022225003
7660.0,812.9726641609781,0.002133110826390815,36213.93640176972
7680.0,828.8170427497652,0.0021284717536173147,36625.55718880683
7700.0,844.7824734802833,0.0021237993677597016,37036.282126503334
7720.0,860.8903637043783,0.002119213816960422,37447.350069986154
7740.0,877.1214154055982,0.0021142885518826574,37857.551878174025
7760.0,893.513238711599,0.002110441021616945,38269.07488972297
7780.0,910.0340897539947,0.0021060314213882064,38680.08346160344
7800.0,926.7011109776424,0.002102217174623996,39091.53339302661
7820.0,943.499993942807,0.0020979547297863147,39502.806651438965
7840.0,960.448955485484,0.002094327477329045,39914.554498558166
7860.0,977.5342074078011,0.002090149084127646,40326.15881218767
7880.0,994.7657494760874,0.0020867053591095853,40738.2641325393
7900.0,1012.1430324519769,0.0020834020174379858,41150.57702327802
