coupling,T,S3/T,r_c,phi_esc
1.0,8100.0,590.5413686599335,0.0024003998464133826,30820.758881707647
1.0,8120.0,606.3831574796627,0.002387458026416254,31323.097513376488
1.0,8140.0,622.3381271816066,0.00237445917289703,31822.21197679802
1.0,8160.0,638.4399279265396,0.0023630366284617516,32320.431119520712
1.0,8180.0,654.6542091023315,0.002350861902035437,32815.681828563684
1.0,8200.0,671.0222720442503,0.002340347459748918,33310.31795766666
1.0,8220.0,687.5029233910666,0.002329439507678239,33802.22345897078
1.0,8240.0,704.1293399974967,0.0023198680680252123,34293.18802466983
1.0,8260.0,720.8916329161121,0.0023097049049072803,34782.78166798871
1.0,8280.0,737.7838089666639,0.0023001604158625565,35270.49495381487
1.0,8300.0,754.8122291558997,0.00229099037385122,35756.99551077201
1.0,8320.0,771.9844730808152,0.0022822435418642355,36242.39378482283
1.0,8340.0,789.2951053324791,0.0022737392753859,36726.74705481231
1.0,8360.0,806.7377540742496,0.0022655464778288826,37209.54063195619
1.0,8380.0,824.325100664874,0.00225710031150706,37691.43652847186
1.0,8400.0,842.0687950458154,0.0022496358374469445,38173.10576760265
1.0,8420.0,859.9377646686034,0.002242336234056811,38653.10374970834
1.0,8440.0,877.9580992561122,0.0022350636197461453,39132.705172082446
1.0,8460.0,896.1149740815654,0.002227586844219989,39611.017967627944
1.0,8480.0,914.4327974851218,0.0022210995393011548,40089.35287339827
1.0,8500.0,932.8823659328475,0.0022142239388278128,40566.50387202156
1.0,8520.0,951.4900491176923,0.0022082324536015015,41043.76933775961
1.0,8540.0,970.2273775011852,0.0022020302849881115,41519.934247102756
1.0,8560.0,989.1143114281857,0.0021959507199128233,41995.64526868157
1.0,8580.0,1008.1554776951152,0.0021901333946091712,42470.96393497397
1.01,7280.0,41.96927067836481,0.008395905471852828,4477.847065617869
1.01,7300.0,62.71373725779608,0.006209662704580538,6330.098798398059
1.01,7320.0,80.04970557020596,0.0052726492965851895,7735.712961339057
1.01,7340.0,95.87383157043632,0.0047232500637164505,8921.889702500353
1.01,7360.0,110.80893832564043,0.004348021969250157,9971.68956149128
1.01,7380.0,125.180916017254,0.004076834435067723,10928.3111472663
1.01,7400.0,139.15996317429676,0.0038646236599842333,11817.365502684406
1.01,7420.0,152.89143272312367,0.0036949558724590275,12652.37404470479
1.01,7440.0,166.42286752673579,0.003554499102257043,13444.270924357494
1.01,7460.0,179.846256035949,0.003434957902014392,14201.16672941239
1.01,7480.0,193.1895249260259,0.003334258643523273,14929.545917811032
1.01,7500.0,206.47516649015517,0.0032459894701009767,15632.106465571866
1.01,7520.0,219.7441013950736,0.003167822408812454,16313.353859026989
1.01,7540.0,233.00802365398317,0.003097674899017446,16975.816439607835
1.01,7560.0,246.29637146537124,0.0030362828203167745,17622.759367940802
1.01,7580.0,259.6141653474173,0.0029803785579025203,18254.335092924157
1.01,7600.0,272.96662368407544,0.002929706762057832,18872.274953237997
1.01,7620.0,286.3612651837142,0.002882503194170689,19478.059018480533
1.01,7640.0,299.8312505668645,0.002841302524323862,20074.491250421954
1.01,7660.0,313.36490511845125,0.002801949609799777,20661.244239977503
1.01,7680.0,326.96303843859556,0.002765661773782658,21238.504643440698
1.01,7700.0,340.64765211393717,0.0027323104616565367,21808.30500805554
1.01,7720.0,354.414386991055,0.0027011725194946395,22370.615505722948
1.01,7740.0,368.2750430346275,0.0026716681835881433,22926.51784009105
1.01,7760.0,382.2235421042428,0.0026446642535796574,23475.78657719704
1.01,7780.0,396.263124846621,0.0026181509839921405,24018.930097038523
1.01,7800.0,410.4087885629437,0.002594391182244414,24557.31922303328
1.01,7820.0,424.6604637742667,0.0025719402464821073,25090.953464687074
1.01,7840.0,439.01168169112196,0.002550559986807371,25619.769499683753
1.01,7860.0,453.47856321984204,0.002530397891377319,26144.612472803536
1.01,7880.0,468.05350206891717,0.0025111449197080258,26665.341972126043
1.01,7900.0,482.7398229206655,0.0024929948240344194,27182.22836693484
1.01,7920.0,497.53882299969575,0.0024754530928115834,27695.577869622357
1.01,7940.0,512.4536027734742,0.002459212864577433,28205.604392886482
1.01,7960.0,527.4858482739239,0.002442858219124796,28712.569014023058
1.01,7980.0,542.6538293507926,0.0024283725337271344,29217.71083180938
1.01,8000.0,557.9271885512628,0.0024139905356243773,29719.16346063232
1.01,8020.0,573.3253530994463,0.0023998711469430897,30218.151528371905
1.01,8040.0,588.8475111308364,0.0023864072835777985,30714.83861839569
1.01,8060.0,604.5164595880608,0.002374635885016286,31210.46657701138
1.01,8080.0,620.293601286014,0.002362570647848481,31703.038085392283
1.01,8100.0,636.2064630365228,0.002350890334295562,32193.763019414982
1.01,8120.0,652.244594358271,0.002339863504544037,32682.77118293893
1.01,8140.0,668.4202259555859,0.0023290472146359144,33170.18548742727
1.01,8160.0,684.7290861351838,0.002318806951659984,33656.13097007247
1.01,8180.0,701.1536266331144,0.002308222563798643,34139.553080741345
1.01,8200.0,717.7347470242967,0.0022990323920406425,34622.83368670745
1.01,8220.0,734.4547038066121,0.002290031445717644,35104.9557481586
1.01,8240.0,751.2939082742274,0.002280849894086419,35584.80377230488
1.01,8260.0,768.2697362124459,0.0022718705740789394,36063.64814456634
1.01,8280.0,785.4119392227076,0.0022642500310797813,36542.73407766186
1.01,8300.0,802.6740402444079,0.002256304055825537,37019.7628868425
1.01,8320.0,820.0767734476755,0.0022485719004612073,37496.00794384099
1.01,8340.0,837.6290101164101,0.002241044473619494,37971.51096129838
1.01,8360.0,855.3211569747043,0.002233725281469359,38446.34151214703
1.01,8380.0,873.1342335216813,0.002226370721622589,38919.62837477284
1.01,8400.0,891.1030749324854,0.0022200246307078906,39392.95334514796
1.01,8420.0,909.2206428416238,0.0022132551962228244,39865.76661447365
1.01,8440.0,927.4738619680653,0.002206911728838209,40337.48484135818
1.01,8460.0,945.871405081231,0.0022002566949871328,40808.75128823291
1.01,8480.0,964.4283164135484,0.002194490323990432,41279.94283588417
1.01,8500.0,982.8324478152323,0.002188668437340013,41751.41380827238
1.01,8520.0,1001.6579143419982,0.0021826026240604843,42221.28250521966
1.02,7200.0,29.510642635759808,0.011001716269550313,3272.4904092247307
1.02,7220.0,52.90703423205583,0.006870026701726322,5513.808413459541
1.02,7240.0,70.96686049188055,0.005593600467179349,7045.686844961034
1.02,7260.0,86.99207768882465,0.004918444230406054,8294.906643550145
1.02,7280.0,101.90318517122898,0.004483511462285004,9382.253051145439
1.02,7300.0,116.20441969101287,0.004172715103017725,10362.450114913358
1.02,7320.0,130.03093905661095,0.003938882206563316,11265.403564505526
1.02,7340.0,143.58197650327432,0.0037533455243514854,12111.093914357101
1.02,7360.0,156.90881902967263,0.00360031197618372,12909.179442614899
1.02,7380.0,170.09765448771236,0.0034740534741023016,13670.366015246706
1.02,7400.0,183.20810739871646,0.0033667956071983295,14400.908012065556
1.02,7420.0,196.25150927241785,0.0032733118964447224,15104.624273085414
1.02,7440.0,209.25762777339273,0.0031902573331749895,15785.175980199405
1.02,7460.0,222.26937124177272,0.003119065090087549,16447.130915553164
1.02,7480.0,235.29164663578467,0.0030539823483062244,17092.143329335668
1.02,7500.0,248.3263553005675,0.0029961445987509074,17721.14035956499
1.02,7520.0,261.4153263618208,0.0029435617258295097,18337.36164439049
1.02,7540.0,274.53751427060973,0.002894694823628115,18940.32630627154
1.02,7560.0,287.7279753244849,0.0028516557925768334,19533.54353927949
1.02,7580.0,300.98151605689435,0.002811350734294338,20116.77835339174
1.02,7600.0,314.2959975342845,0.0027744238585775045,20690.26701523547
1.02,7620.0,327.6921796953091,0.002739499274906395,21256.05104794528
1.02,7640.0,341.16746957645296,0.002706996077115549,21814.1652252513
1.02,7660.0,354.73458303676324,0.0026767971892508015,22365.68539728882
1.02,7680.0,368.39715229827976,0.0026496224986922137,22911.280818191386
1.02,7700.0,382.15066715814567,0.002623439532030614,23450.665978038072
1.02,7720.0,395.99799593693433,0.0025983356287891833,23984.304506219443
1.02,7740.0,409.9546153492682,0.0025757790539567395,24513.527412320313
1.02,7760.0,424.0114309326044,0.002553629921377382,25037.88328660534
1.02,7780.0,438.1708714324481,0.002532537156066663,25557.71783553269
1.02,7800.0,452.4504698879773,0.002513753346170168,26074.310166276162
1.02,7820.0,466.82737798105046,0.0024946233425471595,26586.092460308762
1.02,7840.0,481.3285597022931,0.002477367167726312,27095.222164009174
1.02,7860.0,495.94757319103525,0.0024608332536831586,27601.037438969506
1.02,7880.0,510.6815884341794,0.002444813754792247,28103.770761952634
1.02,7900.0,525.5190292189994,0.0024289514596896075,28602.60673997049
1.02,7920.0,540.4919651586873,0.002414510841744422,29099.793818799066
1.02,7940.0,555.5866369013218,0.0024007246802293255,29594.48907868621
1.02,7960.0,570.8077251141889,0.002387632377065793,30086.893774780197
1.02,7980.0,586.1519734398788,0.0023751574336085177,30577.169359526117
1.02,8000.0,601.6262054212395,0.0023629065419315744,31065.448603235403
1.02,8020.0,617.2090376058828,0.002350585519061251,31550.807938875514
1.02,8040.0,632.9434769914161,0.0023399716074616337,32035.53930474889
1.02,8060.0,648.7906787958046,0.0023286019135075635,32517.58217925034
1.02,8080.0,664.7883331798554,0.002318817307272313,32999.261168127676
1.02,8100.0,680.9048543540976,0.002308819305177895,33478.45917386723
1.02,8120.0,697.1548265492911,0.0022986206832442575,33956.387369315504
1.02,8140.0,713.5424638220677,0.002289304198501642,34433.14483134447
1.02,8160.0,730.0672253414796,0.0022804455018098748,34908.83118991954
1.02,8180.0,746.734499316132,0.002272131509686381,35383.514810858724
1.02,8200.0,763.5376417631419,0.0022638362474055496,35857.2790904253
1.02,8220.0,780.4622814516619,0.002255172038409307,36329.030690546395
1.02,8240.0,797.5401738189427,0.002247922461008333,36801.18114447214
1.02,8260.0,814.7401522755432,0.0022399198601135775,37271.440297672576
1.02,8280.0,832.1044552861808,0.0022330450047431337,37742.25129846444
1.02,8300.0,849.5908785691953,0.002225906749551301,38211.25246394922
1.02,8320.0,867.218560543501,0.0022191335199578796,38679.411383272185
1.02,8340.0,884.9958212741284,0.002212451422068172,39147.39303227867
1.02,8360.0,902.9076271407683,0.002205604717978014,39614.30238487462
1.02,8380.0,920.7234534729731,0.002199515600242855,40082.059403635954
1.02,8400.0,938.9156733879092,0.0021932738552998335,40548.198943087744
1.02,8420.0,957.2575216147811,0.0021872746251788925,41014.02013891812
1.02,8440.0,975.7463368708127,0.002181755927765317,41479.55758552637
1.02,8460.0,994.3861603774927,0.002176369091173272,41944.82392472092
1.02,8480.0,1013.1612732244067,0.002170489331161357,42409.225341142694
1.03,7120.0,7.145484594477314,0.041599452994304224,795.6311768988817
1.03,7140.0,41.119115078499185,0.008144562472512504,4454.582718665857
1.03,7160.0,60.68132862712793,0.006099915935245913,6220.020211571595
1.03,7180.0,77.15567002139375,0.0052004058492446815,7571.794198382282
1.03,7200.0,92.25794440554006,0.004666145829599485,8714.897456701583
1.03,7220.0,106.50275402708635,0.004302173260275222,9729.788694829083
1.03,7240.0,120.27111160157285,0.004035734140373904,10655.842867502855
1.03,7260.0,133.65097259781294,0.0038296174223328024,11516.884625364473
1.03,7280.0,146.82214379236407,0.0036627512735351985,12327.1558659304
1.03,7300.0,159.80623314106901,0.0035252171262992083,13095.658875217836
1.03,7320.0,172.68071065989952,0.0034082153886302495,13830.504991826354
1.03,7340.0,185.50142096813238,0.003309202958929009,14538.034396390809
1.03,7360.0,198.26954840402797,0.0032209857106925283,15220.752576417042
1.03,7380.0,211.0276797861098,0.0031456242128410678,15883.595190987282
1.03,7400.0,223.78076769813674,0.0030761297605876705,16527.13590364493
1.03,7420.0,236.5685192325017,0.003016672674446664,17156.38882633073
1.03,7440.0,249.3770481546405,0.0029613967578063717,17770.84711183871
1.03,7460.0,262.22992450780276,0.0029103253531575527,18372.178265188122
1.03,7480.0,275.1495327280227,0.002865992255416588,18963.26046306378
1.03,7500.0,288.1254603474312,0.002823902332488325,19543.95635279703
1.03,7520.0,301.1696606468437,0.0027855167543125426,20115.345760825818
1.03,7540.0,314.26839096279963,0.002748575614904237,20676.806831907335
1.03,7560.0,327.47375918333057,0.0027169272491939147,21232.674236179417
1.03,7580.0,340.74887972223314,0.0026858302136617803,21780.54649280761
1.03,7600.0,354.1206012157559,0.0026576449135259166,22322.29830851566
1.03,7620.0,367.57676176026104,0.0026295747532879637,22857.64553590931
1.03,7640.0,381.13849211032357,0.002604703773002888,23387.989452186797
1.03,7660.0,394.79356344869035,0.0025807900527096673,23912.912871958513
1.03,7680.0,408.56272463450813,0.0025589610913559963,24433.74499847472
1.03,7700.0,422.41879188317114,0.002537124160548294,24949.080804223137
1.03,7720.0,436.39454415190625,0.002517228032346634,25461.05075848475
1.03,7740.0,450.47497821848015,0.0024981632369601697,25969.070924743806
1.03,7760.0,464.6824100464635,0.0024810117333194143,26474.409787420154
1.03,7780.0,478.9862596346278,0.0024639777836601303,26975.402016545384
1.03,7800.0,493.4070878408156,0.0024471551629585636,27473.23896727957
1.03,7820.0,507.9596918521741,0.0024320941122703186,27969.15726178496
1.03,7840.0,522.6163733555945,0.002417262826537492,28461.377219181217
1.03,7860.0,537.3938696017409,0.0024023638824996166,28951.07690585067
1.03,7880.0,552.3097325432097,0.00238961777409256,29439.48268029664
1.03,7900.0,567.3331216611255,0.0023762151916483405,29924.679018787516
1.03,7920.0,582.4928161419575,0.0023643761093897356,30408.39984481121
1.03,7940.0,597.7786636776178,0.002352569750627843,30890.268927096316
1.03,7960.0,613.188105585579,0.002341135161964507,31369.879398026853
1.03,7980.0,628.7210915049568,0.0023301711417969707,31847.890753928936
1.03,8000.0,644.394509699798,0.002319647972297359,32324.42640597606
1.03,8020.0,660.195601751582,0.002309498124669032,32799.59638885599
1.03,8040.0,676.1138101411444,0.0022990713991433427,33272.38149823209
1.03,8060.0,692.1889448983748,0.002290351432260977,33745.12733358759
1.03,8080.0,708.3794957707927,0.0022806027751689963,34215.65977300817
1.03,8100.0,724.7248730286276,0.0022724479030513827,34686.357202157255
1.03,8120.0,741.184768856389,0.002263958449332048,35154.99245374597
1.03,8140.0,757.7814154294023,0.002255581494522756,35622.79448369159
1.03,8160.0,774.5205854802471,0.0022479725611889733,36089.84430921567
1.03,8180.0,791.4018254332061,0.002240283393576224,36556.19396033452
1.03,8200.0,808.4105743709297,0.002233036367082931,37021.3085531139
1.03,8220.0,825.5649804060173,0.0022256523473557486,37485.862827510486
1.03,8240.0,842.6536113915457,0.002218292365094758,37950.49497832879
1.03,8260.0,860.0864089409167,0.002212060433326842,38414.064796047765
1.03,8280.0,877.6567904542992,0.002205529831657811,38876.90975145257
1.03,8300.0,895.3683607026767,0.002199273574398424,39339.072678828896
1.03,8320.0,913.2241383713689,0.0021931193639548765,39800.90329082334
1.03,8340.0,931.2158516104919,0.0021868694394902807,40261.81962667261
1.03,8360.0,949.3676048987037,0.002181322785175278,40723.10110714059
1.03,8380.0,967.6552954923437,0.0021757388774587814,41183.52610270456
1.03,8400.0,986.0917875734835,0.002170343990373009,41643.75009161384
1.03,8420.0,1004.671369527922,0.002165051708177146,42103.49569591007
1.04,7060.0,25.71837549204977,0.011845731443527286,2908.977883068539
1.04,7080.0,48.798890607356796,0.0069819213607147665,5201.8459059493325
1.04,7100.0,66.33586229065406,0.0056290373707643835,6725.72927494366
1.04,7120.0,81.77088753046988,0.004926970150316122,7956.685233878874
1.04,7140.0,96.15277728229955,0.0044839410246309604,9025.205855502209
1.04,7160.0,109.87767744630743,0.004167072612283824,9985.405152679159
1.04,7180.0,123.19569002132886,0.003930888021108142,10869.700899858493
1.04,7200.0,136.18790084386833,0.003743928841171388,11695.606016347621
1.04,7220.0,149.01791416673979,0.003590881404411783,12476.69834176838
1.04,7240.0,161.69008945090673,0.0034630380267608603,13219.831469069512
1.04,7260.0,174.27801570473667,0.003353913293230811,13932.657283188979
1.04,7280.0,186.82707444965467,0.0032605145827677246,14620.165564716925
1.04,7300.0,199.34669814540368,0.0031796113520684345,15285.489266395976
1.04,7320.0,211.84880264284737,0.003105757216401544,15930.794314646017
1.04,7340.0,224.37607554347824,0.0030416217566299826,16560.019799460482
1.04,7360.0,236.9345515683612,0.0029844236082172244,17174.855559308475
1.04,7380.0,249.5186759251863,0.002931257040961265,17775.86173114719
1.04,7400.0,262.1691262226602,0.0028840247859051775,18365.986003583414
1.04,7420.0,274.85931377527595,0.002839345199956363,18943.769464651734
