T,S3/T,r_c,phi_esc
6740.0,27.240236452386505,0.009952845366274886,3194.207999453516
6760.0,46.45330554490404,0.006532519934177997,5121.189007287219
6780.0,61.77112510460552,0.005380069868330044,6477.923503019076
6800.0,75.43251003766379,0.0047537827911018,7595.044329353463
6820.0,88.28872602571934,0.004346993355226429,8570.422758335437
6840.0,100.58859734466165,0.004055842335431053,9454.513121566793
6860.0,112.5665871740095,0.003833940149009036,10270.50963952238
6880.0,124.31714628732514,0.0036565110520122195,11033.956096033333
6900.0,135.89540975448637,0.0035135775528818344,11758.396667242385
6920.0,147.39381189487457,0.00339167848148056,12449.82921181753
6940.0,158.8296354985372,0.00328946820069185,13113.736955361077
6960.0,170.22435831655875,0.003200296169573181,13754.40499666553
6980.0,181.59965448738743,0.003120950185123938,14373.979819910033
7000.0,193.0059707470522,0.0030528400842484613,14977.72624618694
7020.0,204.43652742116225,0.0029910550571356927,15566.475213231242
7040.0,215.8832335433487,0.00293437466001849,16140.390930714697
7060.0,227.3910624810612,0.0028852405247431407,16703.650585840776
7080.0,238.95374543554797,0.002839199206242736,17255.814292045965
7100.0,250.57972554877696,0.0027973280187319626,17798.767491786668
7120.0,262.26680538161736,0.002758934356459319,18332.903364301805
7140.0,274.03049728937486,0.0027232610156422265,18859.13725240073
7160.0,285.87772640563577,0.002690341165816024,19378.27511117293
7180.0,297.80141529755485,0.0026596954331348406,19890.281428486647
7200.0,309.81389657898285,0.002630587560470663,20396.51383469686
7220.0,321.9221204655709,0.0026044896319417834,20897.58848657091
7240.0,334.1261181997493,0.0025794080320072606,21393.587511264937
7260.0,346.42220040082225,0.0025559580713608184,21884.5773619768
7280.0,358.81952421723014,0.0025336756065137927,22371.367866748915
7300.0,371.321859884348,0.0025127635944429062,22854.339843675392
7320.0,383.9186855627121,0.0024924343778462473,23332.94759499519
7340.0,396.6337423793176,0.0024742342901953843,23808.82388365538
7360.0,409.45235372339994,0.0024566847620566073,24281.372663619404
7380.0,422.38288996818693,0.0024396617776084005,24750.85210615638
7400.0,435.4219448902041,0.002423300262264041,25217.48981187612
7420.0,448.57691762419677,0.0024081826760944283,25681.505939216833
7440.0,461.8314607942928,0.0023935544458428817,26144.059386618654
7460.0,475.2096613838611,0.002379655244919511,26603.439813548277
7480.0,488.7076487184242,0.0023662757116840764,27060.754408946785
7500.0,502.32314981797214,0.002353579483582042,27516.162739551204
7520.0,516.0612098689218,0.002341558185224346,27969.833592844996
7540.0,529.9233195400905,0.002330222042343214,28421.904778601587
7560.0,543.90907004643,0.002319389011009811,28872.50533976643
7580.0,558.0030836523478,0.002308071573817059,29320.72876902709
7600.0,572.2436887789328,0.0022983895579570686,29768.74455174622
7620.0,586.5909799209522,0.0022884990482219597,30214.586646989294
7640.0,601.068724357699,0.002278652099649093,30659.39951675768
7660.0,615.67761830141,0.0022693863223083397,31103.280084421684
7680.0,630.4145667398775,0.0022608039301150328,31546.320638947655
7700.0,645.2688197215077,0.002251740354542271,31987.503561212303
7720.0,660.2741510913795,0.002244076950627048,32429.115709992984
7740.0,675.3948599724505,0.002236266852285387,32869.00961653626
7760.0,690.6522683997129,0.0022285768135009696,33308.36963212605
7780.0,706.0453954933595,0.002221116504463607,33747.262873256564
7800.0,721.5555163658705,0.002213457341722368,34184.60081125403
7820.0,737.2242807601682,0.0022069842487816107,34622.75107776435
7840.0,753.0120579230532,0.0022002396642837037,35059.447106401414
7860.0,768.9391099610176,0.0021937638083784055,35495.90500490986
7880.0,784.9853058264148,0.0021868522096180325,35930.9832335595
7900.0,801.1965870265917,0.002181351159915572,36367.108090141104
7920.0,817.5249109808658,0.00217522358019162,36801.93484528117
7940.0,833.9986184024259,0.0021692312459367785,37236.69848888535
7960.0,850.6142106153812,0.0021640527851696004,37671.441502351976
7980.0,867.3760591803882,0.002158581796712301,38106.20394541831
8000.0,884.2649664836193,0.0021532667554706236,38540.090149602634
8020.0,901.295086640392,0.002147931758031687,38973.7431927443
8040.0,918.4702989102476,0.002142790633102022,39407.5034411451
8060.0,935.7931878743054,0.0021382026733424565,39841.399209939154
8080.0,953.25391527225,0.002133286786967355,40274.82628126644
8100.0,970.8592002237884,0.0021287522996196948,40708.43669958232
8120.0,988.6162306580794,0.0021246963016794468,41142.253464036185
8140.0,1006.5066748909569,0.0021199857450497996,41575.65669559476
