T,S3/T,r_c,phi_esc
7000.0,34.38931276616912,0.008986022354062347,3843.8868192037917
7020.0,54.121142747928275,0.006342227999267241,5713.4864856884815
7040.0,70.39717481525057,0.005313845068481406,7087.402002450632
7060.0,85.06875964647224,0.00473066586504458,8233.831672485321
7080.0,98.87271753783195,0.004343035005774808,9245.026793602796
7100.0,112.15710498699391,0.004060881260028824,10162.751981511654
7120.0,125.08691881000907,0.0038465783119452646,11012.598396481277
7140.0,137.73822768114297,0.0036728198037364523,11809.982573670044
7160.0,150.26561952518128,0.003531407659094082,12567.064183584065
7180.0,162.65512903104536,0.003412217878570781,13289.063315739724
7200.0,174.9758399408938,0.003309849006894965,13982.748394081209
7220.0,187.2678962842214,0.0032203423399344935,14652.564097185867
7240.0,199.55284874384017,0.003143116406405372,15302.971361104079
7260.0,211.82539512308702,0.0030740246022526443,15934.12927096033
7280.0,224.12510148776042,0.0030126071802818923,16549.69994007364
7300.0,236.45690316794162,0.002957386375985829,17151.14062049413
7320.0,248.83333954081655,0.0029061134362649717,17740.8748750627
7340.0,261.2541996795866,0.002859360107728949,18318.342610829466
7360.0,273.7540784789766,0.002818194227793508,18886.896651182135
7380.0,286.31998586179304,0.0027793163120868308,19446.238965082943
7400.0,298.9387564953284,0.0027425705205767277,19995.796719550533
7420.0,311.65970036723394,0.0027107183331586326,20539.411163078796
7440.0,324.46026090694613,0.0026795005336855177,21075.938556212815
7460.0,337.3381897323033,0.0026500807948681496,21605.228983564724
7480.0,350.31645964009186,0.002623663717476976,22129.43639400709
7500.0,363.3852954503814,0.0025975475149170573,22647.88825860928
7520.0,376.5607517142298,0.002574432041036262,23161.882298264667
7540.0,389.83442764629916,0.0025523289572458537,23671.007509598625
7560.0,403.2138695939214,0.002531012813528612,24176.056635081317
7580.0,416.69901524851554,0.002510896359481649,24676.93974293732
7600.0,430.2899144553456,0.0024919751589237283,25173.981609490278
7620.0,443.99067094047825,0.002473946713877693,25667.46420879611
7640.0,457.79983169778376,0.0024566745519475452,26157.63688924616
7660.0,471.7398621124473,0.002440734257445246,26645.70213357004
7680.0,485.7771990076469,0.0024250889536426654,27129.98721181939
7700.0,499.9355591761019,0.00240983406230638,27611.650435527437
7720.0,514.2268929433142,0.002396360787825919,28091.864055745507
7740.0,528.6242639444085,0.0023826514776331196,28568.847097256614
7760.0,543.1542243439811,0.002370026841182766,29044.24591062656
7780.0,557.808293061547,0.0023578092987781574,29517.72587145811
7800.0,572.578551901315,0.0023458263332203377,29988.89754568886
7820.0,587.4802481554495,0.0023346725651907487,30458.427470847324
7840.0,602.5068428227756,0.002323671981117299,30926.440013023966
7860.0,617.5798500417487,0.002313176094405325,31394.141243112055
7880.0,632.8388382377894,0.0023023712749980665,31858.380086476624
7900.0,648.2480624063675,0.002292993534814235,32322.530037326607
7920.0,663.7934341399371,0.002283980715257963,32785.59949553096
7940.0,679.4512733916309,0.002274899633089882,33246.554739440704
7960.0,695.246139480809,0.0022660941581711612,33706.593341794694
7980.0,711.1755754318015,0.0022575749201235143,34165.79884578365
8000.0,727.2435698383641,0.002249820273211591,34624.25222764664
8020.0,743.4496545079452,0.002241908743364988,35082.02477507921
8040.0,759.773403382182,0.0022336826557610738,35538.00920333326
8060.0,776.2590066193712,0.0022269159237664226,35994.62009166546
8080.0,792.8650293971643,0.00221990168605181,36449.55058670133
8100.0,809.6135933777085,0.0022131272068679547,36904.040604170055
8120.0,826.5018879878664,0.002206241045325933,37358.14312457659
8140.0,843.5369961847932,0.0021998181488482715,37811.90970131669
8160.0,860.6925652466925,0.002193138142365676,38264.16031115481
8180.0,878.010931312616,0.0021874171643455403,38717.08685953859
8200.0,895.4563056930191,0.002181254581662822,39168.86154556689
8220.0,913.0558748931712,0.002176021820219837,39620.78791661342
8240.0,930.7878847697992,0.002169786374484441,40071.94081119218
8260.0,948.674596027344,0.0021646502775246493,40523.295035968295
8280.0,966.7097985177065,0.002159637087602146,40974.58212642074
8300.0,984.882099653396,0.002154462534333088,41425.184795253095
8320.0,1003.2022466155397,0.002149596602651545,41875.76361641359
