T,S3/T,r_c,phi_esc
6340.0,28.979050184436648,0.008096704502324005,3534.3449164831254
6360.0,44.146879976806034,0.005940355038996813,5064.150874298095
6380.0,56.88395741059182,0.005037037027753816,6218.940528708015
6400.0,68.54239127214491,0.004510610998119939,7191.53244563214
6420.0,79.56349669661836,0.004157835345663702,8055.178675103496
6440.0,90.24092791002516,0.003898329667931593,8841.974589985912
6460.0,100.65390018408166,0.0036993374643611372,9573.37888840925
6480.0,110.90590342329696,0.0035385235938622077,10262.593656402474
6500.0,121.06921095099119,0.003404977453314986,10915.420557648074
6520.0,131.17217246842395,0.003294303478106897,11541.0915231338
6540.0,141.22645372169328,0.0032003541724493416,12143.692367978801
6560.0,151.2793022052992,0.0031163566173668744,12726.40848971784
6580.0,161.35031553137043,0.003043292828884318,13292.004021173896
6600.0,171.4399179459793,0.0029789693955031343,13842.506717455326
6620.0,181.56309389319446,0.002921521718411119,14380.041604365295
6640.0,191.73197980578206,0.002869956565648142,14906.420287940127
6660.0,201.95498758464626,0.0028227180828968375,15421.902211233813
6680.0,212.2377254719099,0.002779063950714213,15927.74060931032
6700.0,222.59538396489663,0.0027401345430366347,16426.23271850405
6720.0,233.02055603753286,0.002703853477044287,16917.098767159187
6740.0,243.51940106394642,0.0026701800089879634,17401.131964346714
6760.0,254.08893369779673,0.002637875317465544,17877.635071559867
6780.0,264.76464445109195,0.002609765652402822,18350.02584256293
6800.0,275.52970957213023,0.002583171620957924,18817.497986621776
6820.0,286.3659598166502,0.0025581383478498003,19279.070081761267
6840.0,297.3445302196788,0.00253431762273265,19738.184219770337
6860.0,308.36455243929595,0.0025108481122322526,20190.6752231367
6880.0,319.50209262103954,0.002490308582664567,20641.120730652634
6900.0,330.7461976520343,0.0024714007042633897,21088.336092431404
6920.0,342.0752697917005,0.002452515568611158,21531.389294645385
6940.0,353.52073140021,0.002435126349908504,21972.181909920095
6960.0,365.05487416156336,0.00241763396259704,22409.306932282052
6980.0,376.70788860521344,0.002401764703091578,22844.682474091445
7000.0,388.47076354261765,0.002386900336236064,23277.660244833984
7020.0,400.3384358856314,0.002372696918698139,23708.462685401013
7040.0,412.32042972579796,0.0023592239784303404,24137.239357856743
7060.0,424.4128842553755,0.0023460682253781773,24564.189127917023
7080.0,436.6182368561087,0.0023335067561967983,24989.463933226376
7100.0,448.92978886412465,0.0023208074828712645,25412.245804853155
7120.0,461.3701000912807,0.0023100907331012658,25834.578243329335
7140.0,473.9204088071557,0.0022991063322154405,26255.16066398041
7160.0,486.5952954978804,0.002288447687870261,26674.59363759849
7180.0,499.38112908949716,0.0022784502392993425,27092.49646162358
7200.0,512.2885916242462,0.002268681359313798,27509.458730760147
7220.0,525.3212117920822,0.0022592835253213268,27925.5889452533
7240.0,538.4620149888502,0.002249796950313349,28339.95689419996
7260.0,551.7441529179134,0.002241609173333422,28754.694180812396
7280.0,565.135669704239,0.0022332537640467488,29167.82812119802
7300.0,578.6594149338839,0.002225188481544451,29580.46750447413
7320.0,592.287885026551,0.002216868038969079,29991.61878521483
7340.0,606.067632050678,0.002209925803047613,30403.48969439877
7360.0,619.9628018083398,0.0022026292023676467,30813.99982407142
7380.0,633.9841729227513,0.0021956876435196455,31224.284804531242
7400.0,648.1253554153378,0.002188341632566426,31633.302358986577
7420.0,662.4186336794791,0.002182351664234495,32043.32102541052
7440.0,676.8227721196898,0.0021759862986184065,32452.168777141793
7460.0,691.3668697741339,0.0021698370875474437,32861.013373879905
7480.0,706.0251040030014,0.0021635329574500677,33268.757911541004
7500.0,720.818609304602,0.0021575514634164196,33676.580481213925
7520.0,735.7531669699127,0.0021519917352462183,34084.53109905086
7540.0,750.8242628860268,0.002147010699392888,34492.6523973738
7560.0,766.0141239916529,0.002141210067281243,34899.80502621913
7580.0,781.3544698380235,0.0021366634453046257,35307.79127618809
7600.0,796.8141655449067,0.002131191185015983,35714.86286388032
7620.0,812.4284068562591,0.002126970436477651,36122.840410647696
7640.0,828.1602521765874,0.002122052769599843,36529.95172265658
7660.0,844.0377711145389,0.0021175131549697585,36937.425124958725
7680.0,860.0560864179162,0.0021133346152370416,37345.29131602794
7700.0,876.1965369463715,0.0021086436269903155,37752.34501779013
7720.0,892.488906049426,0.002104647442831728,38160.143164814326
7740.0,908.9192808228019,0.0021007044572574026,38568.088420044034
7760.0,925.4854743774496,0.0020965023423470406,38975.89375791662
7780.0,942.1947846077105,0.002092889342198773,39384.19725596977
7800.0,959.040747005841,0.0020890668992996123,39792.38901775158
7820.0,976.0370518893775,0.002085419247963511,40201.11001751465
7840.0,993.1652109086597,0.0020818612960316054,40609.739063201174
7860.0,1010.4436150999445,0.0020783856495492853,41018.92743699347
