T,S3/T,r_c,phi_esc
5180.0,7.221932410168597,0.03270938525341972,768.8176062817365
5200.0,38.89470874808223,0.006995464888831124,3981.136506737923
5220.0,57.50833377186413,0.005272248871317571,5551.417969219765
5240.0,73.51550787846638,0.004520067796163977,6751.701448574764
5260.0,88.23322331972633,0.004075839337614447,7768.961286376303
5280.0,102.31198804043595,0.003776033636005505,8670.316829327858
5300.0,115.96361894225922,0.0035558788630269296,9494.342848690067
5320.0,129.34832975813933,0.0033861715324477967,10260.216707127824
5340.0,142.62132928997462,0.0032488934424954622,10981.510774309427
5360.0,155.8058283323527,0.003136879106123408,11667.548176463955
5380.0,168.95307860434286,0.003043933621556552,12326.016150594252
5400.0,182.11124356774744,0.002962447839616809,12960.301774673513
5420.0,195.31985780082164,0.00289232726588172,13574.80243548457
5440.0,208.57861504042666,0.002830648123466543,14171.947532260703
5460.0,221.91271112308226,0.002776899646519012,14754.55681389611
5480.0,235.32806840107622,0.0027272308691190716,15323.746425095975
5500.0,248.86746974429047,0.0026844422070810823,15882.67459672848
5520.0,262.50814011389025,0.0026436030282574624,16430.431626073958
5540.0,276.29558377243194,0.002608485756200139,16970.9951402352
5560.0,290.1926083031733,0.002575391594955277,17502.905344959
5580.0,304.2915183714331,0.002544837227856753,18028.5406531623
5600.0,318.4725977897262,0.0025167109735464133,18546.66790219507
5620.0,332.8201721359635,0.002490582422014396,19060.20830329215
5640.0,347.3028629321996,0.0024665508021539367,19567.643320169213
5660.0,361.9399021379458,0.002443100634354361,20070.28327211314
5680.0,376.75463639610024,0.002422924658551453,20569.87725148679
5700.0,391.7185297921748,0.002402411219878681,21064.52799741256
5720.0,406.8660779924778,0.0023846226235871054,21556.689580414313
5740.0,422.1751552616084,0.0023671852977524975,22045.110492385225
5760.0,437.6601266359221,0.00235067860828249,22530.54826783092
5780.0,453.3190881840062,0.002335130506508625,23013.772032281253
5800.0,469.15311283150044,0.0023196493659890264,23493.74028695689
5820.0,485.17705151659004,0.0023066847820809996,23972.502813650426
5840.0,501.3773340770403,0.002293291696591677,24448.969264270345
5860.0,517.7735497941413,0.002280671381702999,24923.822778692163
5880.0,534.3418906939039,0.002268774808686049,25396.798412141812
5900.0,551.1021606284187,0.0022575326763385997,25868.073254502247
5920.0,568.0478236947919,0.002245746763004549,26337.821378705805
5940.0,585.1963344330853,0.0022360310443541496,26807.197446824386
5960.0,602.5439465650306,0.002226226228622236,27275.364526747522
5980.0,620.0840157246759,0.002216721522002714,27742.462972397625
6000.0,637.8056039148776,0.0022075329235742695,28208.110394275194
6020.0,655.7388184864782,0.002199046322691252,28673.442165473025
6040.0,673.866142903557,0.002189823403278671,29137.536864179812
6060.0,692.1928063779009,0.002181926459349174,29601.542901220862
6080.0,710.7391068347174,0.0021741845884622837,30065.03704914906
6100.0,729.4753636956361,0.002166801448912279,30528.115366420825
6120.0,748.4236525235144,0.0021597197042195018,30990.84686074067
6140.0,767.5841632538347,0.0021530490060371506,31453.327445079034
6160.0,786.9448703565654,0.0021464764787451763,31915.625148598003
6180.0,806.5249944435661,0.0021405538233877355,32377.81326863382
6200.0,826.3180778692052,0.0021343338333117564,32839.94887291813
6220.0,846.2964795257011,0.002127763877519341,33300.94538976769
6240.0,866.520262336354,0.0021224508438728146,33763.1595143359
6260.0,886.9566449626527,0.002117130261882022,34225.499493633746
6280.0,907.5881293534798,0.002111341081034055,34686.828564953474
6300.0,928.4620336455289,0.0021066145299313338,35149.55580781269
6320.0,949.5339260375257,0.002101329026876096,35611.34411194737
6340.0,970.8222844331585,0.002096082263772896,36073.422992040534
6360.0,992.3672079492754,0.002092143163739406,36537.04056125284
6380.0,1014.1025385680509,0.0020874788086121844,36999.80760210099
