T,S3/T,r_c,phi_esc
4600.0,16.352429936340606,0.010669684937551242,1971.5871300269937
4620.0,33.99882172732899,0.005908464107656734,3803.542162143116
4640.0,47.23006508312309,0.004746021156452871,4980.697998476317
4660.0,59.063641795090575,0.0041637628950825884,5925.948727748284
4680.0,70.24015657369036,0.0038033066061349255,6742.262930417302
4700.0,80.98872573836114,0.003549664969850395,7476.085767761804
4720.0,91.50777532864628,0.003361778900329931,8154.5387128091825
4740.0,101.91099977968312,0.00321439712509717,8787.656417011429
4760.0,112.2643077600886,0.0030935512687676396,9387.88192345982
4780.0,122.60190378355168,0.0029949269107858232,9961.746956474497
4800.0,132.96425414762103,0.002912316399788529,10514.378228480695
4820.0,143.34528821750902,0.002840339916398851,11047.546816260496
4840.0,153.80467258243502,0.0027778056669424222,11566.485589499469
4860.0,164.35422324040985,0.002722811115434761,12072.11528161318
4880.0,174.9941510677425,0.002673806072604361,12566.098717775138
4900.0,185.73307348802908,0.002629718537175837,13050.272850945767
4920.0,196.57664286675126,0.0025905927276558714,13525.588948273493
4940.0,207.54581970700733,0.0025535363197577788,13993.341595663878
4960.0,218.64089223128752,0.002522056722132778,14455.237827423392
4980.0,229.8494552628416,0.0024909905823049068,14910.446255032512
5000.0,241.21996739641804,0.002464388511670106,15361.636405634374
5020.0,252.70249442061098,0.0024379576466879286,15806.398895720107
5040.0,264.3358278557874,0.0024145374711825288,16247.86408750755
5060.0,276.1176000922112,0.0023924337788838474,16685.336828137864
5080.0,288.0560910091925,0.0023731396884892402,17119.960795774896
5100.0,300.14252740626137,0.0023541898017204748,17551.53029705146
5120.0,312.3804222192965,0.0023363042537440848,17979.717481694373
5140.0,324.77190625343906,0.002319613720597731,18405.560897236224
5160.0,337.378408351335,0.002303766839352318,18829.412483818975
5180.0,350.0832834563586,0.002288130165336158,19250.042758189345
5200.0,362.9693790378046,0.0022748938695512856,19670.770673079154
5220.0,376.0311373589239,0.0022617437305805822,20088.76504141449
5240.0,389.2201599021367,0.0022490590597104283,20505.001569343498
5260.0,402.5979913040387,0.0022364556289486874,20920.070015741338
5280.0,416.1776152139876,0.002225996338642363,21335.019046999514
5300.0,429.8825263973401,0.0022152947867685275,21747.936167158783
5320.0,443.77115903619466,0.002204339035416805,22159.789814433738
5340.0,457.8719069558834,0.0021952210576773887,22571.613118006004
5360.0,472.118216360429,0.0021859755692185184,22982.68134386555
5380.0,486.5201461255425,0.002176376417831717,23392.203980365637
5400.0,501.15984247148435,0.002168399443037784,23802.10694987321
5420.0,515.9537083803488,0.0021603691479187208,24211.602006047746
5440.0,530.9111898950547,0.0021526739222211574,24620.786146732804
5460.0,546.0618848376195,0.002144483548814558,25028.807485063633
5480.0,561.4286384908551,0.0021378856078126214,25437.65430704529
5500.0,576.9458441594579,0.0021311741786568814,25846.46411830536
5520.0,592.6551931727245,0.002124184417532918,26254.33278281764
5540.0,608.5770881769937,0.0021181793772543154,26663.305872065757
5560.0,624.6802288563621,0.0021121661294191294,27071.457526247934
5580.0,640.9555498331141,0.0021063019029413633,27479.85444432065
5600.0,657.4221016469163,0.0021006396998153234,27888.558237856516
5620.0,674.1127305642717,0.0020944341217602525,28296.580606204225
5640.0,690.9764648209668,0.0020897443646032696,28706.070563844565
5660.0,708.0009759446897,0.0020841868425543384,29114.972908144453
5680.0,725.305332170337,0.0020799720787672425,29525.467481557047
5700.0,742.7310254922912,0.0020752498397477925,29935.45856288669
5720.0,760.3456295232136,0.0020699826268522725,30344.95915443146
5740.0,778.2181694858197,0.002066316622262497,30756.20239258188
5760.0,796.2480523113584,0.0020613391905747007,31167.028938707546
5780.0,814.5042279377224,0.0020578943741867924,31579.700338914292
5800.0,832.9639500310582,0.002053906803016147,31992.006296193314
5820.0,851.5870875597902,0.0020494781136297774,32403.95669310067
5840.0,870.4581289164014,0.0020463218950738066,32817.87017756273
5860.0,889.5433435137372,0.0020426766390484797,33231.47270048011
5880.0,908.8111923786806,0.0020391582863518404,33645.94491725751
5900.0,928.2981064221233,0.0020357579648607395,34061.3118040273
5920.0,947.9625355902396,0.002031754842489802,34476.40763536295
5940.0,967.887318776914,0.00202929834246542,34893.63570248432
5960.0,987.9873757543088,0.0020256451539402416,35310.621780330526
5980.0,1008.3253243652133,0.002022625544320196,35728.58130166214
