T,S3/T,r_c,phi_esc
4540.0,26.958606225821352,0.006768509914477743,3146.135801684097
4560.0,40.67440369235858,0.005058882781694385,4449.867774211685
4580.0,52.57319178564289,0.00433030766605995,5444.663279918008
4600.0,63.53312672307029,0.00390578180203086,6284.539215112265
4620.0,74.07268472738083,0.00362051265168378,7029.918665664591
4640.0,84.3262171077922,0.003412389843395236,7711.283535945506
4660.0,94.41872689728751,0.0032514034040307268,8347.147925942816
4680.0,104.44964266488745,0.0031220205295960524,8945.203733141447
4700.0,114.47217559349183,0.0030184202655267034,9517.02166921369
4720.0,124.49251212202337,0.002928226096271508,10064.51714922885
4740.0,134.56149162990783,0.002854484665176626,10594.05931355992
4760.0,144.67654111660673,0.0027891845080050977,11107.210825917966
4780.0,154.8624142007522,0.002731883304577929,11606.876828798559
4800.0,165.14942235162724,0.002680339528851606,12095.410172831616
4820.0,175.5322605440883,0.0026345818173279523,12573.248613735777
4840.0,186.0286349979944,0.002594147417915201,13042.49369876241
4860.0,196.63178907532608,0.0025572761086075113,13503.931044537385
4880.0,207.3666132171875,0.0025240478143980674,13958.715280013392
4900.0,218.23188566736948,0.0024939587641329463,14407.85554213934
4920.0,229.2074392094672,0.0024652593818229635,14850.987522235926
4940.0,240.3339077136704,0.0024399282663618506,15290.082229298001
4960.0,251.59748784754572,0.002415731294767446,15724.54256108783
4980.0,262.9973362580046,0.0023929703659300514,16154.909599626742
5000.0,274.5522312844715,0.002372927873079993,16582.37267346299
5020.0,286.26465326103767,0.002353466130357319,17006.704363100085
5040.0,298.1052444706269,0.0023345675951475355,17427.60741036205
5060.0,310.1225431399537,0.0023183697058818896,17846.861006630963
5080.0,322.2933429018411,0.0023025220957165423,18264.096221348475
5100.0,334.6628718846957,0.002287383757563335,18678.87212990498
5120.0,347.1557841658786,0.0022734611411788083,19091.44573420116
5140.0,359.80573099170596,0.0022599119849185693,19502.806899544565
5160.0,372.6104706204983,0.0022473432822197378,19912.41280011479
5180.0,385.6122331256617,0.0022352905274944973,20320.86793972834
5200.0,398.7425152092695,0.002223839773403271,20728.356845811388
5220.0,412.07012521472745,0.002213056927369365,21134.649846945787
5240.0,425.5786739550522,0.0022022967030629627,21539.906775008363
5260.0,439.2322930341447,0.0021929119015064997,21945.12097337685
5280.0,453.0555234237737,0.002183047185315397,22348.71796472832
5300.0,467.1085613893421,0.002174695414010932,22752.565854394736
5320.0,481.2919063060884,0.0021660488025652676,23155.458550615338
5340.0,495.6359835206059,0.0021576917362972617,23557.94723041322
5360.0,510.22022175497204,0.0021501370951598764,23960.602928990338
5380.0,524.9550675538065,0.002142415406450211,24362.125515094172
5400.0,539.8622100031984,0.0021354805057489062,24764.47427213678
5420.0,554.9490039286582,0.0021286973594153223,25165.851448734786
5440.0,570.2563191968911,0.0021214618352691124,25567.269991861234
5460.0,585.7204102329564,0.0021157172273070196,25969.303251022648
5480.0,601.3712371997112,0.0021094180130514567,26371.048373791535
5500.0,617.2168098121683,0.0021037473415828757,26773.055560391396
5520.0,633.2629800487551,0.002097490193327922,27174.883373666395
5540.0,649.498920234803,0.0020926432504047784,27577.611254166535
5560.0,665.8610772934863,0.0020868347775340654,27979.74715347425
5580.0,682.4882354061409,0.0020816589670775735,28382.369367035048
5600.0,699.2828566145306,0.002076745525989952,28785.53409435002
5620.0,716.2356641971896,0.0020721462953678773,29189.285207701017
5640.0,733.4664657048072,0.0020681662171005456,29593.678443328812
5660.0,750.8277863840177,0.002063477188146575,29997.662381805014
5680.0,768.3762195779734,0.0020589851440532634,30402.351216393625
5700.0,786.1640174669036,0.0020554264049470992,30807.787889289306
5720.0,804.1444030408385,0.002051457632807054,31213.451777387498
5740.0,822.3042889579527,0.002047766333333509,31619.925820937904
5760.0,840.6896954398733,0.0020433346722328253,32026.68137166032
5780.0,859.269989165659,0.002039769166759054,32434.30873430973
5800.0,878.0571781655066,0.002036858812472572,32842.83742246342
5820.0,897.0676013183878,0.002033381870938405,33252.2982964134
5840.0,916.2539150481145,0.0020301082207525006,33661.542434404575
5860.0,935.6620443911821,0.002026895135256541,34071.752516646884
5880.0,955.2666425642077,0.002023816345717664,34482.95432771263
5900.0,975.0989277513581,0.0020209153166967837,34894.56991400734
5920.0,995.1283297480788,0.00201794188834677,35307.210579968494
5940.0,1015.3775087893765,0.0020147467945455908,35720.28800180134
