T,S3/T,r_c,phi_esc
5000.0,15.321797459851677,0.014210338214168443,1724.2913125385676
5020.0,39.13074026869661,0.006409315861397966,4090.169627602634
5040.0,55.60144410943082,0.0050223443492663595,5486.829236786987
5060.0,70.08949395713029,0.00436111789023647,6583.998770162943
5080.0,83.56569945114643,0.003960925920533897,7524.793520030202
5100.0,96.4791655930253,0.003684147158753874,8364.801110570115
5120.0,109.08632725850241,0.0034797068399034905,9136.093834507992
5140.0,121.48665529650734,0.003319726529666627,9855.511457359273
5160.0,133.76044852727534,0.0031917366875166267,10535.080916923034
5180.0,146.0146293277741,0.0030850025886910593,11182.890472726504
5200.0,158.25505938426124,0.002994705822348182,11804.01754098665
5220.0,170.51253168791177,0.0029179314982693016,12404.072387247434
5240.0,182.80839691299732,0.002851173099276439,12986.163490605104
5260.0,195.19677723375827,0.002793008897799171,13553.543352712717
5280.0,207.66048982688503,0.002740829516995355,14106.628726244351
5300.0,220.21243593856298,0.0026927708571878053,14647.460789413482
5320.0,232.87990501802162,0.0026518734015052664,15178.977943522827
5340.0,245.65965952878676,0.00261347103092303,15701.531513995214
5360.0,258.5575595197118,0.002578772936889362,16215.071950065962
5380.0,271.59994197247084,0.0025467819577479037,16721.960561712738
5400.0,284.78171593147925,0.002517435773145534,17222.497260631106
5420.0,298.16846375431817,0.0024905071987541476,17718.21639757749
5440.0,311.6365541860582,0.002465116832007932,18207.757916085757
5460.0,325.251899858927,0.0024409526551273267,18692.394048519825
5480.0,339.0447630111542,0.0024202188805846994,19174.217234265438
5500.0,352.97574523838307,0.002399796581508467,19650.724943758367
5520.0,367.0627410682843,0.0023799733668763944,20123.84368918951
5540.0,381.33358040232594,0.0023624044089404495,20594.408105998533
5560.0,395.7546215385677,0.0023453563303684186,21061.973679935705
5580.0,410.3646353738838,0.00232993434764952,21527.303384856496
5600.0,425.12734734372276,0.0023146367226385476,21989.86926768029
5620.0,440.0800686596984,0.0023010672733529756,22450.76831790332
5640.0,455.2093834674596,0.0022874862909652745,22909.423735935925
5660.0,470.4998616692323,0.0022742842173817854,23366.026331662593
5680.0,485.9972588068563,0.002262715223848417,23821.69608819374
5700.0,501.6678298437851,0.0022511546407327325,24275.737488470782
5720.0,517.510941771378,0.0022400883547072487,24728.31132562265
5740.0,533.5505637808939,0.0022297214741282506,25179.581878214623
5760.0,549.7713258082642,0.002219327570252357,25629.697145759026
5780.0,566.1798473260217,0.0022099704709598804,26079.27743925246
5800.0,582.7913352050042,0.002200941855112751,26527.98729212575
5820.0,599.5958949274736,0.002192235646064111,26976.431526117274
5840.0,616.5739102017509,0.002183558844105667,27423.23038764161
5860.0,633.7658185085974,0.002175720815525391,27870.507789301453
5880.0,651.1463348140674,0.0021675271474926377,28316.31493342707
5900.0,668.7274841505707,0.0021605730369520164,28762.818217403896
5920.0,686.4991364794515,0.002152905638135218,29208.00461824471
5940.0,704.5028074594883,0.0021466627797126505,29654.08040559647
5960.0,722.6657205318512,0.0021397698069016706,30098.97630872627
5980.0,741.0575883381606,0.0021330372120007646,30543.836900828217
6000.0,759.6562247140121,0.0021273577188292933,30989.282395665912
6020.0,778.457559704392,0.0021216329253501507,31434.830942020883
6040.0,797.4694462671524,0.0021159188734902724,31879.975037291646
6060.0,816.6623535629509,0.002109742266348752,32324.19593028775
6080.0,836.0868133624567,0.0021046255926096386,32769.8107152857
6100.0,855.7337869684027,0.002099923339227593,33215.7379525626
6120.0,875.5625035580299,0.0020942558606657715,33660.86024524737
6140.0,895.6384005433678,0.0020901862519078075,34107.5458546303
6160.0,915.9038151030921,0.002085150070269079,34553.48985893468
6180.0,936.390233235379,0.0020804003684442465,34999.901343911064
6200.0,957.094481834111,0.002076073700120861,35446.813786627055
6220.0,978.0190469765665,0.002071891973345356,35894.260566565616
6240.0,999.1693662119113,0.0020679497508244446,36342.27438821445
6260.0,1020.5378475886721,0.002064372466156439,36790.880709390505
