bubble_id,sign,centroid_x,centroid_y,centroid_z,volume,r_eff,r_rms,r_phys,r_rms_phys,peak,step,time,temperature
1,+,121.27,121.03,130.16,15060548,153.1972,123.2987,1.531972e-01,1.232987e-01,1.0645e+11,112500,2.81250000e+04,4911.68
