T,S3/T,r_c,phi_esc,Gamma_H4
15797.800000000032,195.90715591149606,0.2171205812634524,60227.22613345913,2.684619812465366e-48
15797.775000000032,195.59185906973153,0.2046010432119434,60242.766561028075,3.670814450261687e-48
15797.750000000033,195.26262257778765,0.2249908614872403,60259.0045595715,5.089179749420769e-48
15797.725000000033,194.9401442318162,0.22568076089645886,60274.92425366378,7.008399581436631e-48
15797.700000000033,194.61510914302877,0.23254686819964285,60291.02992541962,9.675868512949503e-48
15797.675000000034,194.29010964793835,0.22701321468294833,60307.001054961176,1.335807584882779e-47
15797.650000000034,193.96558024097644,0.22707002348636804,60323.09986598316,1.843289085407095e-47
15797.625000000035,193.64570735273972,0.2267101969829548,60339.01930556147,2.5318299853499e-47
15797.600000000035,193.31601395243194,0.21954233207621587,60355.406671789024,3.51160574350075e-47
15797.575000000035,192.99089091846426,0.2313278031625267,60371.48085049983,4.848480017949917e-47
15797.550000000036,192.66173936614305,0.22816041313128815,60387.58128881152,6.72108770408007e-47
15797.525000000036,192.33585524383278,0.21080632311718972,60403.55559055663,9.28674784567866e-47
15797.500000000036,192.00554190350618,0.2306969754905307,60419.86164383407,1.2888264259199299e-46
15797.475000000037,191.67555707987037,0.22101080057082081,60436.04197950289,1.7880585113021252e-46
15797.450000000037,191.34508914522962,0.232822073993216,60452.361475372956,2.481848442768981e-46
15797.425000000037,191.01431000754016,0.23344772080494938,60468.67160015188,3.4458862528719178e-46
15797.400000000038,190.6811069313196,0.23429415342725696,60485.08179110719,4.795888595686433e-46
15797.375000000038,190.34826059016746,0.22235258594213925,60501.559346693735,6.672391779611096e-46
15797.350000000039,190.01664190588664,0.23141097596994906,60517.876296208306,9.271778402578947e-46
15797.325000000039,189.68251652472603,0.21931885889567,60534.36611463697,1.291583831292928e-45
15797.30000000004,189.35013336358045,0.22705363122099836,60550.73847707213,1.796095778255931e-45
15797.27500000004,189.0179236113333,0.2380884781046783,60567.138641248086,2.4972364435831946e-45
15797.25000000004,188.68539002159542,0.21991224665965425,60583.42681201239,3.4731804424104294e-45
15797.22500000004,188.35284697270126,0.21325167557335542,60599.8845020262,4.830555557866746e-45
15797.20000000004,188.01567831408767,0.22305319092135234,60616.51158416309,6.749282950546926e-45
15797.175000000041,187.6807593597031,0.24087826048457014,60633.15747353834,9.409073675095624e-45
15797.150000000041,187.34274575166722,0.22245212413850146,60649.76399817888,1.3157314581863286e-44
15797.125000000042,187.0034962892311,0.23411775637204552,60666.66681289828,1.8421201228180842e-44
15797.100000000042,186.6671481104953,0.24223997820165133,60683.2702485696,2.5716780887296847e-44
15797.075000000043,186.3327154349105,0.24212397603842936,60699.90245786365,3.583339458296953e-44
15797.050000000043,185.9936667299698,0.24238735796180533,60716.69688344951,5.015863962270573e-44
15797.025000000043,185.65256919172037,0.24306065338630906,60733.584259187744,7.035322166648149e-44
15797.000000000044,185.3129743969361,0.2440460751556634,60750.30560047598,9.853095240557679e-44
15796.975000000044,184.97161514639032,0.24505512410074215,60767.18598879009,1.3823539673229142e-43
15796.950000000044,184.63479854595607,0.2459646522745232,60783.96771421409,1.93066448271081e-43
15796.925000000045,184.28745208212567,0.23705132624609293,60801.10511307092,2.7247585474404376e-43
15796.900000000045,183.94724844401725,0.24719799340484505,60817.94823641403,3.818300747531716e-43
15796.875000000045,183.6057474504788,0.24774735116391639,60835.020678864195,5.357582216375114e-43
15796.850000000046,183.2662535956694,0.22246897438698937,60851.725160312446,7.502409199574727e-43
15796.825000000046,182.92094100224088,0.24873531810959762,60868.9833509227,1.0566635826672052e-42
15796.800000000047,182.57575763455955,0.2491908049146223,60886.15321482109,1.4880404929519036e-42
15796.775000000047,182.23245959452618,0.24966726041143983,60903.15291331654,2.0915987940532656e-42
15796.750000000047,181.8881115886484,0.22917816397054652,60920.18338865033,2.9430113566955585e-42
15796.725000000048,181.54052885556783,0.25066556961467795,60937.56855759947,4.154285837910352e-42
15796.700000000048,181.195636797025,0.25118451440718104,60954.66395126525,5.84843345459262e-42
15796.675000000048,180.84774912245905,0.2517296824831707,60971.90552443356,8.257917867030255e-42
15796.650000000049,180.5016309302156,0.23594262593399623,60989.064830419615,1.1639573433748127e-41
15796.62500000005,180.14997835300053,0.24484971553254603,61006.57622897724,1.6496230451401341e-41
15796.60000000005,179.8031784941609,0.25350351097389856,61023.79995647185,2.326697678479082e-41
15796.57500000005,179.45316119456817,0.23649878650124767,61041.05839221319,3.292140879620067e-41
15796.55000000005,179.1015953487787,0.25382707939721205,61058.55731996379,4.665318313937964e-41
15796.52500000005,178.7454420999791,0.23500489351201043,61076.199880359316,6.641362801438307e-41
15796.500000000051,178.39667438256177,0.2549109000328219,61093.55871750381,9.385340162149367e-41
15796.475000000051,178.0443089884383,0.24537742894846565,61111.056959385394,1.3310354679941648e-40
15796.450000000052,177.69260543812672,0.2568782065238756,61128.48242448581,1.8864342740487307e-40
15796.425000000052,177.33980485375108,0.25790639276765126,61145.94361515632,2.6764774116173895e-40
15796.400000000052,176.98463071633012,0.2586950145291124,61163.59822724528,3.806317334717138e-40
15796.375000000053,176.62911235386605,0.25945226751150485,61181.067607642995,5.414919505789488e-40
15796.350000000053,176.27397129852926,0.2603286318692491,61198.74467047395,7.700411078344557e-40
15796.325000000053,175.91615829626613,0.2611965880373039,61216.44354859657,1.0979528445970635e-39
15796.300000000054,175.56086840496314,0.2620774763186966,61234.07675806872,1.561580439797693e-39
15796.275000000054,175.20072955250143,0.2380080018398887,61251.746694230686,2.231671217505297e-39
15796.250000000055,174.83868046368266,0.26381461504987236,61269.76236114479,3.195330605161822e-39
15796.225000000055,174.47939515995645,0.26465814579515895,61287.50265128801,4.562560276566938e-39
15796.200000000055,174.1164337584141,0.2509611820718681,61305.4971263449,6.53854962132561e-39
15796.175000000056,173.76006221351938,0.2325976298161322,61323.09123190631,9.30923878169524e-39
15796.150000000056,173.3941836751542,0.26720716509605985,61341.248993007284,1.3379420213160496e-38
15796.125000000056,173.02988227477957,0.24425132143796482,61359.134171835765,1.9198995768043853e-38
15796.100000000057,172.66576042633176,0.2688993331506336,61377.36402287572,2.7544794904861573e-38
15796.075000000057,172.30483946730035,0.2691093006082269,61395.32125891509,3.939305381638727e-38
15796.050000000057,171.93534983985052,0.25887251414497275,61413.622756312696,5.681797587088022e-38
15796.025000000058,171.5717697161988,0.24087137182977747,61431.57099375825,8.147133475470502e-38
15796.000000000058,171.20543011638955,0.24124112488003024,61449.72344860106,1.1714099402020578e-37
15795.975000000059,170.8381013143926,0.222723447611031,61467.75028344179,1.685915598338033e-37
15795.950000000059,170.46969755401312,0.22188764918511888,61485.97776997712,2.4289718492266725e-37
15795.92500000006,170.09342052064247,0.27409963720527536,61504.769517698616,3.526917147511396e-37
15795.90000000006,169.72445181367038,0.22953749054261235,61522.91472418273,5.084156745009846e-37
15795.87500000006,169.35465666354258,0.22683036656808636,61541.25239505961,7.3349180714889085e-37
15795.85000000006,168.9777120436489,0.27689144267163207,61560.083235513936,1.0657268569208966e-36
15795.82500000006,168.6046948828702,0.2334942298054103,61578.42270522571,1.5424205853184593e-36
15795.800000000061,168.22866714042664,0.2454982053925648,61597.02338519041,2.2389909985840064e-36
15795.775000000061,167.851536863482,0.2800012054023745,61615.89684284616,3.2536675304798935e-36
15795.750000000062,167.46783394687296,0.23158939834603173,61634.955406469744,4.759042737755703e-36
15795.725000000062,167.10160953896798,0.22924917693748775,61652.85686198429,6.841320552133223e-36
15795.700000000063,166.7127457575371,0.2524530819441786,61672.132854152616,1.0057750127583718e-35
15795.675000000063,166.33246851715114,0.23352188287256664,61691.17359330863,1.4660971255791904e-35
15795.650000000063,165.96157126928512,0.2442061665712031,61709.334799636046,2.117309657898879e-35
15795.625000000064,165.57876359296276,0.2870223492044345,61728.46259327573,3.0940586128734523e-35
15795.600000000064,165.19115678161066,0.23534540569685586,61747.762906865624,4.5429141008643e-35
15795.575000000064,164.82426164976516,0.2383780877059549,61765.92199351929,6.534672452009124e-35
15795.550000000065,164.43471238627342,0.25524768092913985,61785.30586753755,9.612994986793537e-35
15795.525000000065,164.0577575570685,0.2887591017780853,61804.14309081569,1.396594317497632e-34
15795.500000000065,163.66954639195558,0.2356020355477486,61823.023251737926,2.0517391693754696e-34
15795.475000000066,163.28059089699877,0.2932076037892245,61842.479465008306,3.0164119466126887e-34
15795.450000000066,162.88647145405756,0.2377273129951712,61862.089148665575,4.457357625347707e-34
15795.425000000067,162.51106482789143,0.2381934967974683,61880.5186188674,6.465597088625272e-34
15795.400000000067,162.11990191111371,0.2695579475552039,61900.15933263265,9.526116289673017e-34
15795.375000000067,161.73508879508387,0.26172324587323337,61919.212258515094,1.3947206167631752e-33
15795.350000000068,161.35324281531624,0.2532118356227537,61938.412647411176,2.036002201901189e-33
15795.325000000068,160.9587555012809,0.24841983902045775,61958.188194365684,3.009570481748185e-33
15795.300000000068,160.57177868914863,0.27257751192428165,61977.38103301521,4.415659555794701e-33
15795.275000000069,160.18147025379423,0.3016005055505365,61996.7629764607,6.500042833604947e-33
15795.25000000007,159.79376984017367,0.26474083091100886,62016.05259817837,9.543572343576457e-33
15795.22500000007,159.39601472509756,0.2510739211423508,62035.968337619306,1.4152315317546804e-32
15795.20000000007,159.00207765406643,0.2631477932301794,62055.44090930375,2.090727604726946e-32
15795.17500000007,158.61248753113188,0.30511776581522787,62074.919747687694,3.075341933524555e-32
15795.15000000007,158.2172510191793,0.3059894943475873,62094.526802099674,4.548983735758854e-32
15795.125000000071,157.8145784437673,0.2617702420593904,62114.5942660882,6.778444423960256e-32
15795.100000000071,157.4208844496549,0.3065151698463739,62134.218814898144,1.0011041508850197e-31
15795.075000000072,157.02199685641142,0.255981736099846,62153.89432504062,1.486135522418362e-31
15795.050000000072,156.6158442918067,0.257263167217646,62174.18476927697,2.2220727993818426e-31
15795.025000000072,156.2262961560422,0.2415965948509599,62193.39717022282,3.2682238891930404e-31
15795.000000000073,155.81855979539696,0.31131172686129605,62213.78666548448,4.894228888530792e-31
15794.975000000073,155.41275826159128,0.28569427246246254,62233.72315083368,7.31509746767152e-31
15794.950000000073,155.01327994387935,0.2505964288433533,62253.59303611697,1.0865055585292666e-30
15794.925000000074,154.6016630411178,0.2879717852232019,62274.13281001164,1.633277712971667e-30
15794.900000000074,154.19513499270886,0.2803327996026246,62294.164437109306,2.4428395339098872e-30
15794.875000000075,153.7904635888862,0.2607425193182206,62314.24858637177,3.646925148862176e-30
15794.850000000075,153.3745228144119,0.2649400130225938,62334.94047393917,5.505548730446108e-30
15794.825000000075,152.97346760373256,0.24597076127551087,62354.577372698106,8.189704966346173e-30
15794.800000000076,152.55956846280375,0.32053306972743156,62375.37397756168,1.2338280242266003e-29
15794.775000000076,152.14508929503134,0.28196658878451375,62395.67117273882,1.859883012958688e-29
15794.750000000076,151.7269368235123,0.25920023355929267,62416.55476212832,2.81378762415303e-29
15794.725000000077,151.31386497575372,0.2701933688670804,62436.97527377506,4.235526870862608e-29
15794.700000000077,150.90129107041383,0.32553011261559484,62457.43673487698,6.372423179162585e-29
15794.675000000077,150.4894799516718,0.2601221874026156,62477.952557973906,9.580075557643255e-29
15794.650000000078,150.06814999759766,0.3257765263117834,62499.06849306707,1.4538548172083994e-28
15794.625000000078,149.6496929382077,0.2752629569309697,62519.68686501843,2.200051433450675e-28
15794.600000000079,149.23124870771565,0.2690132150063005,62540.377316604005,3.329155026097751e-28
15794.575000000079,148.8015923555199,0.27139220206084486,62561.671984015906,5.093899365689067e-28
15794.55000000008,148.38162553346055,0.3325197166395749,62582.46726354744,7.719616101741662e-28
15794.52500000008,147.9599657320366,0.28766390366463424,62603.3161560738,1.1718273363341555e-27
15794.50000000008,147.52877956774006,0.2735582072169341,62624.77023627827,1.79564896140371e-27
15794.47500000008,147.10262574769516,0.33804250356129883,62645.740140810456,2.7378550663101858e-27
15794.45000000008,146.678974618557,0.27943383565808827,62666.77383968691,4.164071833519295e-27
15794.425000000081,146.24056955136496,0.34271653040066086,62688.39853204879,6.426320353584979e-27
15794.400000000081,145.81437551654372,0.2707413694617237,62709.55812547473,9.798329681366548e-27
15794.375000000082,145.3790078198107,0.28814058037847484,62731.30890319555,1.5075756841930074e-26
15794.350000000082,144.93453210239787,0.35218559578060016,62753.108684556166,2.3405341607351554e-26
15794.325000000083,144.50775408421413,0.2643220485783032,62774.46039793858,3.5705777190032924e-26
15794.300000000083,144.06664539667977,0.2876487316298118,62796.37390840617,5.524783301276117e-26
15794.275000000083,143.62608038958751,0.32431904183245,62818.366228456136,8.543823095094313e-26
15794.250000000084,143.18911967049343,0.2704560894321373,62839.9018062418,1.3165404059124633e-25
15794.225000000084,142.75844020342802,0.27215854816847124,62861.529682226326,2.0160942061377745e-25
15794.200000000084,142.31504190996122,0.2880215237393731,62883.716912435666,3.1264178404815975e-25
15794.175000000085,141.8675748554883,0.2753961123953417,62905.97094518595,4.867716233197428e-25
15794.150000000085,141.42502521235076,0.29942135799884656,62928.29021147936,7.5419569857094445e-25
15794.125000000085,140.9794088987537,0.27586759116232007,62950.67607740311,1.1720715874218654e-24
15794.100000000086,140.53222988811032,0.37040657111237363,62972.59639385737,1.8242701141898982e-24
15794.075000000086,140.09770024688348,0.28652476862568577,62994.5822380503,2.8040310750385113e-24
15794.050000000087,139.64707402248104,0.37298743814142116,63017.17131662723,4.3791095172540806e-24
15794.025000000087,139.19618754119867,0.284071248958221,63039.8821292921,6.84059403964689e-24
15794.000000000087,138.7480818234441,0.282472077387554,63062.10848874916,1.0656151329095741e-23
15793.975000000088,138.29556417581065,0.2825955253287477,63084.8795874956,1.6672297099868773e-23
15793.950000000088,137.84786883226406,0.3243871641759328,63107.21825872454,2.5960438091371658e-23
15793.925000000088,137.39844921853208,0.284764977161978,63129.72890818186,4.0491362235058484e-23
15793.900000000089,136.948393825121,0.28617600287025335,63152.250292615274,6.319444151683383e-23
15793.87500000009,136.4830813465553,0.2865593621621051,63175.27483311324,1.0012478254656489e-22
15793.85000000009,136.02182707030386,0.295405364500201,63198.519005678274,1.579987680954391e-22
15793.82500000009,135.55925323959673,0.28802107023754747,63221.193989926636,2.496462568508189e-22
15793.80000000009,135.0968769165687,0.29612134160727716,63244.55281758719,3.943701240439843e-22
15793.77500000009,134.63723394664626,0.28994114272515775,63267.50283268443,6.213001660804002e-22
15793.750000000091,134.17695736292418,0.3011639555579998,63290.49120569057,9.794075296095853e-22
15793.725000000091,133.70497832617104,0.3195651076822927,63314.04769899367,1.5618633630152154e-21
15793.700000000092,133.2390073995236,0.29289234203027803,63337.1983898575,2.4759085872537894e-21
15793.675000000092,132.7676118243332,0.3037656490134855,63360.91695841924,3.945912817409424e-21
15793.650000000092,132.29469655811903,0.2953088636502732,63384.22797828915,6.298029099497477e-21
15793.625000000093,131.8261094325034,0.29678312092159187,63407.622606536504,1.000910434500777e-20
15793.600000000093,131.34792385518145,0.29854540328256207,63431.42726733107,1.6058260204268037e-20
15793.575000000093,130.87231098817708,0.3006184966707172,63455.151622671045,2.569736676443568e-20
15793.550000000094,130.39599215677276,0.3026638427684801,63478.684190087406,4.115032039107421e-20
15793.525000000094,129.90917543286534,0.3065951053541142,63503.012663281406,6.658182003547896e-20
15793.500000000095,129.41758676039976,0.3087464249678664,63527.320879189334,1.0823740393801852e-19
15793.475000000095,128.93965778184872,0.30956863706924537,63551.093044630215,1.735906619994275e-19
15793.450000000095,128.45933901939614,0.2962381505635682,63575.217748576186,2.7905650608397613e-19
15793.425000000096,127.9663395018607,0.3046473313199176,63599.772516534635,4.542463733023215e-19
15793.400000000096,127.46623803018893,0.32017221641139537,63624.41240505126,7.4461050743144995e-19
15793.375000000096,126.97007355120653,0.3222546202492944,63649.08025849662,1.21581419593711e-18
15793.350000000097,126.47342248680152,0.33062532355146973,63673.975381200195,1.9861137895476633e-18
15793.325000000097,125.96957026588804,0.3332928049540986,63698.746672677895,3.2675420190588314e-18
15793.300000000097,125.47428824206466,0.3302616298704607,63723.43937673324,5.330283651867754e-18
15793.275000000098,124.96810334388726,0.33258656562843253,63748.3934894243,8.789163338494852e-18
15793.250000000098,124.45894034930802,0.33856530019440173,63773.667039528096,1.4534893212168236e-17
15793.225000000099,123.95816523790441,0.3173978521760906,63798.42912187967,2.3837819314150315e-17
15793.200000000099,123.44947026693131,0.33800965171303615,63823.825064651355,3.94010984415482e-17
15793.1750000001,122.93328355824659,0.33397937171901904,63849.49299778045,6.560742543164641e-17
15793.1500000001,122.41605847605307,0.3259950095870828,63874.92005102954,1.0935322864974872e-16
15793.1250000001,121.90574609471163,0.34315728202219553,63900.17517794322,1.8102284603055375e-16
15793.1000000001,121.38705766628838,0.3442767447254827,63925.98341648401,3.021457380166633e-16
15793.0750000001,120.86930030594203,0.34702595848020357,63951.633815538014,5.0383498729858215e-16
15793.050000000101,120.34402230416917,0.3306279145478901,63977.12597730579,8.463961566097659e-16
15793.025000000101,119.81850629559293,0.35170684163878707,64003.171796372284,1.4221607966920886e-15
15793.000000000102,119.28990150402056,0.37476907958129385,64029.41768766219,2.3968219045697697e-15
15792.975000000102,118.76977040713743,0.3429350860039415,64055.341399779936,4.005681694827508e-15
15792.950000000103,118.23805056408972,0.32400721671465427,64081.47992060027,6.771325567497442e-15
15792.925000000103,117.69768633967985,0.36047921287155654,64108.08079764034,1.1544208016113297e-14
15792.900000000103,117.15849786222672,0.36365753847633153,64134.68787780462,1.9657884446836967e-14
15792.875000000104,116.62365676935059,0.3672204105772887,64161.08730297072,3.3329734426894343e-14
15792.850000000104,116.08188884965398,0.3558005726014192,64188.04733066781,5.689611836472518e-14
15792.825000000104,115.55445590771946,0.37299361189912494,64214.806405131865,9.575786421225837e-14
15792.800000000105,115.03612480498502,0.3744152505201319,64241.901327298554,1.597170787165035e-13
15792.775000000105,114.47622096047873,0.3508316816928025,64269.349069501186,2.77544943651497e-13
15792.750000000106,113.96512850485543,0.37756330690323503,64296.50539990547,4.596002469944487e-13
15792.725000000106,113.41856776880306,0.382228383430559,64324.40687207356,7.881594307803515e-13
15792.700000000106,112.87328351712804,0.3598149095594877,64352.13038803816,1.3498508004571635e-12
15792.675000000107,112.31618144026896,0.35608869778443947,64379.98874434945,2.3388702643513218e-12
15792.650000000107,111.76411695924325,0.39030186334752265,64408.09812093611,4.0322925395080385e-12
15792.625000000107,111.19851434302628,0.3922689250703552,64436.23272930649,7.045020613529492e-12
15792.600000000108,110.63501325542433,0.37137230410728167,64464.24512840768,1.2282742352596635e-11
15792.575000000108,110.0730816936847,0.35343865818710374,64492.6354885423,2.1380564546219842e-11
15792.550000000108,109.5018094637952,0.3705346180163991,64521.19401074246,3.7560126899115113e-11
15792.525000000109,108.92817440867037,0.37529980393196033,64549.88384625337,6.613467657167606e-11
15792.50000000011,108.34245269886814,0.4054771005216425,64578.85401396569,1.1783921682847424e-10
15792.47500000011,107.76577790048829,0.40715061318534046,64607.69728021568,2.0809281629462385e-10
15792.45000000011,107.18260876339322,0.40875518400778127,64636.81942670619,3.6981681914770274e-10
15792.42500000011,106.6008065597472,0.4087898084229557,64665.97814985247,6.563139667961216e-10
15792.40000000011,106.00948540126898,0.4106905793461138,64695.121323068204,1.1756898425405928e-09
15792.375000000111,105.41820342029663,0.3727194426615693,64724.46114696605,2.1058956327274388e-09
15792.350000000111,104.81646464258446,0.41645743026733234,64754.4536946175,3.810980878896097e-09
15792.325000000112,104.22335722694977,0.4192396933075013,64784.35488276337,6.8378666067271376e-09
15792.300000000112,103.62118369569487,0.42146782302817204,64814.19366234706,1.237837832051982e-08
15792.275000000112,103.01752756805888,0.4245430297125622,64844.597152773254,2.2439820950181258e-08
15792.250000000113,102.40556922857218,0.4287116190460339,64875.08566034163,4.101148049411255e-08
15792.225000000113,101.78801031725197,0.4337898749910505,64905.68264381178,7.536413147688917e-08
15792.200000000114,101.16347192069674,0.4397669843160571,64936.46040130059,1.394396162644371e-07
15792.175000000114,100.53682607347797,0.44424425755811353,64967.42193580437,2.5851421537637633e-07
15792.150000000114,99.93253190607103,0.44655527859244426,64998.53750229653,4.688089371363304e-07
