T,S3/T,r_c,phi_esc,Gamma_H4
27928.2749999999,318.4537709076522,0.6789957141114777,60922.37320204171,3.2647375013529575e-100
27928.249999999898,315.0548265088605,0.7826195538443007,61016.91744050289,9.6161033340809e-99
27928.224999999897,311.7345638077154,1.0831859602549097,61112.01919049579,2.618590372534419e-97
27928.199999999895,308.58615077645186,1.0750935611906522,61208.84430997329,6.008853673738066e-96
27928.174999999894,305.009372425453,0.8275511585534525,61305.568530998076,2.11139896497964e-94
27928.149999999892,301.4414750508656,0.8833773709104764,61404.224944266534,7.352272979535782e-93
27928.12499999989,297.7155130322951,0.9154505266169909,61504.12146284001,2.9955908881072246e-91
27928.09999999989,294.4223089793478,0.8469605194447496,61605.396269875,7.933323568867335e-90
27928.074999999888,290.7733321797559,0.7063977048569295,61709.137991250005,2.992677304058903e-88
27928.049999999886,287.19846464098924,0.7377641039253027,61811.489303027985,1.048443161429355e-86
27928.024999999885,283.4533991997301,0.7501781738985001,61918.06984102229,4.3496461228002194e-85
27927.999999999884,279.6576953219281,0.8450858998235147,62023.26357870504,1.8972443861458124e-83
27927.974999999882,275.66012508053956,1.0810793340481903,62130.36264478879,1.0112654741468777e-81
27927.94999999988,272.28192868174386,0.8597837822641798,62239.11257998888,2.9104690402673904e-80
27927.92499999988,268.32246738100827,0.9343865231089732,62350.098491951365,1.492763316309805e-78
27927.899999999878,264.206340175257,0.98883962361902,62462.34014106362,8.943963654921539e-77
27927.874999999876,260.5077214624191,1.1792008870646185,62576.353122106346,3.5369931280664913e-75
27927.849999999875,256.0929487836355,1.148012444216894,62691.89252482073,2.849768653049342e-73
27927.824999999873,251.64069979910232,1.1872884889940811,62810.15826530464,2.382155519658451e-71
27927.799999999872,247.74392843239886,1.2178321354729311,62930.94695503873,1.1459035403506663e-69
27927.77499999987,243.73976724143898,1.1064930561511375,63051.87710614665,6.1307933035927546e-68
27927.74999999987,239.4556404429566,1.0163510521602253,63175.6752275668,4.330477302867596e-66
27927.724999999868,234.4254236039837,1.1686225654869227,63301.79129075295,6.416513090291158e-64
27927.699999999866,230.60775081813188,1.0860262709672643,63430.72046155376,2.8483643400102615e-62
27927.674999999865,225.76256493519182,0.9329058489361998,63562.236458858366,3.5075068146989596e-60
27927.649999999863,220.9419737277959,0.9492952154792383,63696.442848083665,4.2120408792000755e-58
27927.62499999986,215.5409380128603,1.1531029870640432,63833.461922267736,8.995148526959047e-56
27927.59999999986,211.4188023564784,1.2358304558086832,63971.94130744751,5.390739089470524e-54
27927.57499999986,205.78594643576906,1.3846572896306526,64114.770798602185,1.4466822654264044e-51
27927.549999999857,201.18912012200468,1.274404772302112,64261.303427405015,1.3868550522723431e-49
27927.524999999856,190.09841055126432,2.1135656066032413,64413.5402635624,8.350730660003244e-45
27927.499999999854,190.58825876716224,1.0682121755005516,64569.75680335908,5.136425923380766e-45
27927.474999999853,183.02940470779095,1.7260435008633632,64731.53679539927,9.269689110963313e-42
27927.44999999985,178.0249429868641,1.677383835524346,64896.23111718961,1.325603696227001e-39
27927.42499999985,171.0123584420306,1.4225880345014223,65064.626237289805,1.3859861312623245e-36
27927.39999999985,166.597157290674,1.627524010328918,65237.89184391323,1.1020846697757843e-34
27927.374999999847,159.08589816744575,1.2693993590730686,65424.41519160308,1.880433337524311e-31
27927.349999999846,153.69961061599525,1.3763996609086084,65609.26309929194,3.899895527015147e-29
27927.324999999844,146.2007123007952,1.3471901081409272,65810.25824099648,6.534263721127544e-26
27927.299999999843,137.40705786760572,1.4112618353873148,66023.42377412629,3.9248225647142847e-22
27927.27499999984,128.57454015708117,2.1689365515126484,66244.39100617912,2.4347315540854086e-18
27927.24999999984,121.32958621161133,1.6411537177767443,66470.80933829419,3.1268759657637854e-15
27927.22499999984,122.62327799984647,2.7806300232505805,66723.36706830011,8.713150230171928e-16
27927.199999999837,104.47192206866494,1.950920878025829,67005.2552620424,5.234164431538453e-08
27927.174999999836,92.81184515333156,2.1355280125885034,67293.18280154082,0.005077601370428889
27927.149999999834,84.55231937089926,2.7055626202622687,67644.38365853576,17.06108692452532
27927.124999999833,73.39436697619769,2.6717874894446294,68003.06121485609,967493.59935875
27927.09999999983,82.8975562993156,5.680895211399505,68554.82211965146,86.65275217629112
