r,phi
0.013927448570512424,9.050059782282915
0.013962530262682585,8.867801021842752
0.013997611954852744,8.689370200474514
0.014032693647022903,8.514651776553364
0.014067775339193062,8.343530208498123
0.014102857031363223,8.175889954669401
0.014137938723533382,8.011615473486017
0.01417302041570354,7.850591223366791
0.014208102107873702,7.692701662657782
0.01424318380004386,7.537831249763258
0.01427826549221402,7.3858644431165885
0.01431334718438418,7.236685701078386
0.01434842887655434,7.0901794820674695
0.014383510568724498,6.946230244459002
0.014418592260894657,6.804722446657252
0.014453673953064818,6.665540547066485
0.014488755645234977,6.528569004076417
0.014523837337405136,6.393692276076763
0.014558919029575297,6.260794821457239
0.014594000721745456,6.1297610986366635
0.014629082413915615,6.0004755659902
0.014664164106085774,5.872822681907564
0.014699245798255935,5.746686904836679
0.014734327490426094,5.621952693094499
0.014769409182596253,5.498533188816509
0.014804490874766414,5.376876961396192
0.014839572566936573,5.25715639727423
0.014874654259106732,5.139347544871271
0.014909735951276893,5.023426452418789
0.014944817643447052,4.909369168395642
0.01497989933561721,4.797151741135167
0.01501498102778737,4.686750218999805
0.01505006271995753,4.578140650395653
0.01508514441212769,4.471299083656049
0.015120226104297849,4.366201567143435
0.01515530779646801,4.262824149249354
0.015190389488638168,4.16114287833625
0.015225471180808327,4.0611338027520105
0.015260552872978487,3.9627729709027335
0.015295634565148647,3.8660364311217563
0.015330716257318806,3.7709002317860723
0.015365797949488965,3.6773404212726746
0.015400879641659126,3.5853330479585566
0.015435961333829285,3.4948541602061596
0.015471043025999444,3.405879806363373
0.015506124718169603,3.318386034821742
0.015541206410339764,3.2323488939437084
0.015576288102509923,3.147744432091713
0.015611369794680082,3.064548697642749
0.015646451486850243,2.9827377389447065
0.015681533179020404,2.902287604403682
0.015716614871190564,2.823174342382117
0.01575169656336072,2.7453740011987975
0.015786778255530882,2.668862629274372
0.015821859947701043,2.59361627495673
0.0158569416398712,2.5196109866228653
0.01589202333204136,2.4468228126352187
0.015927105024211522,2.37522780134168
0.01596218671638168,2.304802001148346
0.01599726840855184,2.235521460417658
0.016032350100721997,2.167362227497506
0.016067431792892158,2.1003003507794347
0.01610251348506232,2.0343118786258856
0.016137595177232476,1.9693728593701962
0.016172676869402637,1.9054593414330157
0.016207758561572798,1.8425473731331294
0.016242840253742955,1.7806130028911866
0.016277921945913116,1.7196322790259728
0.016313003638083277,1.6595812499435851
0.016348085330253434,1.600435964006465
0.016383167022423595,1.5421724695770536
0.016418248714593756,1.4847668150323443
0.016453330406763913,1.4281950487056747
0.016488412098934074,1.37243321898859
0.01652349379110423,1.3174573742580833
0.01655857548327439,1.263243562891148
0.016593657175444552,1.2097678332211217
0.01662873886761471,1.1570062336395495
0.01666382055978487,1.1049348125379765
0.01669890225195503,1.0535296182206366
0.01673398394412519,1.0027666991227306
0.01676906563629535,0.9526221035630442
0.01680414732846551,0.9030718799622264
0.016839229020635667,0.8540920766245108
0.016874310712805828,0.8056587419850985
0.01690939240497599,0.7577479243627749
0.016944474097146146,0.7103356721345335
0.016979555789316307,0.6633980336773675
0.017014637481486468,0.616911057382822
0.017049719173656625,0.5708507915696828
0.017084800865826786,0.5251932846440468
0.017119882557996943,0.4799145849683555
0.017154964250167104,0.4349907408904983
0.017190045942337265,0.39039780080202036
0.017225127634507422,0.3461118130508112
0.017260209326677583,0.30210882605751976
0.017295291018847744,0.2583648881118279
0.0173303727110179,0.2148560476343846
0.01736545440318806,0.17155835298763122
0.017400536095358222,0.12844785251945723
0.01743561778752838,0.08550059463595971
0.01747069947969854,0.04269262767047621
0.0175057811718687,0.0
