======================================================================
LATTICE SIMULATION LOG
Started: 2026-01-19 13:57:22
Log file: logs/simulation_20260119_135722.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------
Field precision: float32
Field states will be saved to: data/set6/T0_7350_dt_1e-05_a_0.001_interval_50000/field_states
Figures will be saved to: data/set6/T0_7350_dt_1e-05_a_0.001_interval_50000/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256, Steps: 100000000, dt: 1.00e-05
Using fused RK2: True
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
============================================================

Warming up JIT compilation...
JIT warmup complete. Starting main loop...

Step 0/100000000 | t=0.00e+00 | T=7350.0 | 672.1 steps/s | 0.00 ms/step | ETA: 0.0 min
Step 50000/100000000 | t=5.00e-04 | T=7350.0 | 490.8 steps/s | 2.04 ms/step | ETA: 3394.4 min
Step 100000/100000000 | t=1.00e-03 | T=7350.0 | 504.5 steps/s | 1.98 ms/step | ETA: 3300.2 min
Step 150000/100000000 | t=1.50e-03 | T=7350.0 | 508.5 steps/s | 1.97 ms/step | ETA: 3272.8 min
Step 200000/100000000 | t=2.00e-03 | T=7350.0 | 512.1 steps/s | 1.95 ms/step | ETA: 3248.2 min
Step 250000/100000000 | t=2.50e-03 | T=7350.0 | 510.0 steps/s | 1.96 ms/step | ETA: 3260.0 min
Step 300000/100000000 | t=3.00e-03 | T=7350.0 | 511.7 steps/s | 1.95 ms/step | ETA: 3247.6 min
Step 350000/100000000 | t=3.50e-03 | T=7350.0 | 513.1 steps/s | 1.95 ms/step | ETA: 3236.6 min
Step 400000/100000000 | t=4.00e-03 | T=7350.0 | 513.6 steps/s | 1.95 ms/step | ETA: 3231.8 min
Step 450000/100000000 | t=4.50e-03 | T=7350.0 | 514.4 steps/s | 1.94 ms/step | ETA: 3225.2 min
Step 500000/100000000 | t=5.00e-03 | T=7350.0 | 514.7 steps/s | 1.94 ms/step | ETA: 3222.1 min
Step 550000/100000000 | t=5.50e-03 | T=7350.0 | 514.8 steps/s | 1.94 ms/step | ETA: 3220.0 min
Step 600000/100000000 | t=6.00e-03 | T=7350.0 | 514.9 steps/s | 1.94 ms/step | ETA: 3217.4 min
Step 650000/100000000 | t=6.50e-03 | T=7350.0 | 513.9 steps/s | 1.95 ms/step | ETA: 3222.3 min
Step 700000/100000000 | t=7.00e-03 | T=7350.0 | 511.1 steps/s | 1.96 ms/step | ETA: 3238.4 min
Step 750000/100000000 | t=7.50e-03 | T=7350.0 | 508.5 steps/s | 1.97 ms/step | ETA: 3253.1 min
Step 800000/100000000 | t=8.00e-03 | T=7350.0 | 506.4 steps/s | 1.97 ms/step | ETA: 3265.1 min
Step 850000/100000000 | t=8.50e-03 | T=7350.0 | 504.5 steps/s | 1.98 ms/step | ETA: 3275.5 min
Step 900000/100000000 | t=9.00e-03 | T=7350.0 | 502.8 steps/s | 1.99 ms/step | ETA: 3284.9 min
Step 950000/100000000 | t=9.50e-03 | T=7350.0 | 501.5 steps/s | 1.99 ms/step | ETA: 3291.5 min
Step 1000000/100000000 | t=1.00e-02 | T=7350.0 | 500.0 steps/s | 2.00 ms/step | ETA: 3299.7 min
