======================================================================
LATTICE SIMULATION LOG
Started: 2026-01-18 07:24:41
Log file: logs/simulation_20260118_072441.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------
Field precision: float32
Field states will be saved to: data/set6/T0_7342_dt_1e-05_a_0.001_interval_50000/field_states
Figures will be saved to: data/set6/T0_7342_dt_1e-05_a_0.001_interval_50000/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 128×128, Steps: 100000000, dt: 1.00e-05
Using fused RK2: True
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
============================================================

Warming up JIT compilation...
JIT warmup complete. Starting main loop...

Step 0/100000000 | t=0.00e+00 | T=7342.0 | 214.3 steps/s | 0.00 ms/step | ETA: 0.0 min
Step 50000/100000000 | t=5.00e-04 | T=7342.0 | 1007.6 steps/s | 0.99 ms/step | ETA: 1653.2 min
Step 100000/100000000 | t=1.00e-03 | T=7342.0 | 1175.3 steps/s | 0.85 ms/step | ETA: 1416.6 min
Step 150000/100000000 | t=1.50e-03 | T=7342.0 | 1179.0 steps/s | 0.85 ms/step | ETA: 1411.5 min
Step 200000/100000000 | t=2.00e-03 | T=7342.0 | 1166.9 steps/s | 0.86 ms/step | ETA: 1425.5 min
Step 250000/100000000 | t=2.50e-03 | T=7342.0 | 1200.7 steps/s | 0.83 ms/step | ETA: 1384.6 min
Step 300000/100000000 | t=3.00e-03 | T=7342.0 | 1222.0 steps/s | 0.82 ms/step | ETA: 1359.8 min
Step 350000/100000000 | t=3.50e-03 | T=7342.0 | 1246.7 steps/s | 0.80 ms/step | ETA: 1332.2 min
Step 400000/100000000 | t=4.00e-03 | T=7342.0 | 1255.1 steps/s | 0.80 ms/step | ETA: 1322.6 min
Step 450000/100000000 | t=4.50e-03 | T=7342.0 | 1250.3 steps/s | 0.80 ms/step | ETA: 1327.0 min
Step 500000/100000000 | t=5.00e-03 | T=7342.0 | 1235.7 steps/s | 0.81 ms/step | ETA: 1342.0 min
Step 550000/100000000 | t=5.50e-03 | T=7342.0 | 1256.9 steps/s | 0.80 ms/step | ETA: 1318.7 min
Step 600000/100000000 | t=6.00e-03 | T=7342.0 | 1260.6 steps/s | 0.79 ms/step | ETA: 1314.2 min
Step 650000/100000000 | t=6.50e-03 | T=7342.0 | 1272.0 steps/s | 0.79 ms/step | ETA: 1301.7 min
Step 700000/100000000 | t=7.00e-03 | T=7342.0 | 1283.7 steps/s | 0.78 ms/step | ETA: 1289.2 min
Step 750000/100000000 | t=7.50e-03 | T=7342.0 | 1287.7 steps/s | 0.78 ms/step | ETA: 1284.6 min
Step 800000/100000000 | t=8.00e-03 | T=7342.0 | 1280.6 steps/s | 0.78 ms/step | ETA: 1291.1 min
Step 850000/100000000 | t=8.50e-03 | T=7342.0 | 1276.4 steps/s | 0.78 ms/step | ETA: 1294.6 min
Step 900000/100000000 | t=9.00e-03 | T=7342.0 | 1270.9 steps/s | 0.79 ms/step | ETA: 1299.6 min
Step 950000/100000000 | t=9.50e-03 | T=7342.0 | 1261.6 steps/s | 0.79 ms/step | ETA: 1308.5 min
Step 1000000/100000000 | t=1.00e-02 | T=7342.0 | 1253.5 steps/s | 0.80 ms/step | ETA: 1316.3 min
Step 1050000/100000000 | t=1.05e-02 | T=7342.0 | 1256.9 steps/s | 0.80 ms/step | ETA: 1312.1 min
Step 1100000/100000000 | t=1.10e-02 | T=7342.0 | 1262.5 steps/s | 0.79 ms/step | ETA: 1305.6 min
Step 1150000/100000000 | t=1.15e-02 | T=7342.0 | 1266.9 steps/s | 0.79 ms/step | ETA: 1300.4 min
Step 1200000/100000000 | t=1.20e-02 | T=7342.0 | 1269.4 steps/s | 0.79 ms/step | ETA: 1297.2 min
Step 1250000/100000000 | t=1.25e-02 | T=7342.0 | 1272.7 steps/s | 0.79 ms/step | ETA: 1293.2 min
Step 1300000/100000000 | t=1.30e-02 | T=7342.0 | 1275.1 steps/s | 0.78 ms/step | ETA: 1290.1 min
Step 1350000/100000000 | t=1.35e-02 | T=7342.0 | 1278.8 steps/s | 0.78 ms/step | ETA: 1285.8 min
Step 1400000/100000000 | t=1.40e-02 | T=7342.0 | 1283.0 steps/s | 0.78 ms/step | ETA: 1280.8 min
Step 1450000/100000000 | t=1.45e-02 | T=7342.0 | 1285.5 steps/s | 0.78 ms/step | ETA: 1277.7 min
Step 1500000/100000000 | t=1.50e-02 | T=7342.0 | 1289.3 steps/s | 0.78 ms/step | ETA: 1273.3 min
Step 1550000/100000000 | t=1.55e-02 | T=7342.0 | 1292.6 steps/s | 0.77 ms/step | ETA: 1269.4 min
Step 1600000/100000000 | t=1.60e-02 | T=7342.0 | 1294.4 steps/s | 0.77 ms/step | ETA: 1267.0 min
Step 1650000/100000000 | t=1.65e-02 | T=7342.0 | 1296.6 steps/s | 0.77 ms/step | ETA: 1264.2 min
Step 1700000/100000000 | t=1.70e-02 | T=7342.0 | 1298.9 steps/s | 0.77 ms/step | ETA: 1261.3 min
Step 1750000/100000000 | t=1.75e-02 | T=7342.0 | 1301.1 steps/s | 0.77 ms/step | ETA: 1258.5 min
Step 1800000/100000000 | t=1.80e-02 | T=7342.0 | 1303.8 steps/s | 0.77 ms/step | ETA: 1255.4 min
Step 1850000/100000000 | t=1.85e-02 | T=7342.0 | 1307.5 steps/s | 0.76 ms/step | ETA: 1251.1 min
Step 1900000/100000000 | t=1.90e-02 | T=7342.0 | 1311.0 steps/s | 0.76 ms/step | ETA: 1247.2 min
Step 1950000/100000000 | t=1.95e-02 | T=7342.0 | 1314.2 steps/s | 0.76 ms/step | ETA: 1243.5 min
Step 2000000/100000000 | t=2.00e-02 | T=7342.0 | 1316.9 steps/s | 0.76 ms/step | ETA: 1240.3 min
Step 2050000/100000000 | t=2.05e-02 | T=7342.0 | 1319.5 steps/s | 0.76 ms/step | ETA: 1237.2 min
Step 2100000/100000000 | t=2.10e-02 | T=7342.0 | 1322.7 steps/s | 0.76 ms/step | ETA: 1233.6 min
Step 2150000/100000000 | t=2.15e-02 | T=7342.0 | 1322.5 steps/s | 0.76 ms/step | ETA: 1233.1 min
Step 2200000/100000000 | t=2.20e-02 | T=7342.0 | 1323.1 steps/s | 0.76 ms/step | ETA: 1232.0 min
Step 2250000/100000000 | t=2.25e-02 | T=7342.0 | 1323.9 steps/s | 0.76 ms/step | ETA: 1230.6 min
Step 2300000/100000000 | t=2.30e-02 | T=7342.0 | 1324.9 steps/s | 0.75 ms/step | ETA: 1229.1 min
Step 2350000/100000000 | t=2.35e-02 | T=7342.0 | 1326.7 steps/s | 0.75 ms/step | ETA: 1226.7 min
Step 2400000/100000000 | t=2.40e-02 | T=7342.0 | 1326.8 steps/s | 0.75 ms/step | ETA: 1226.0 min
Step 2450000/100000000 | t=2.45e-02 | T=7342.0 | 1327.0 steps/s | 0.75 ms/step | ETA: 1225.2 min
Step 2500000/100000000 | t=2.50e-02 | T=7342.0 | 1328.5 steps/s | 0.75 ms/step | ETA: 1223.1 min
Step 2550000/100000000 | t=2.55e-02 | T=7342.0 | 1330.1 steps/s | 0.75 ms/step | ETA: 1221.1 min
Step 2600000/100000000 | t=2.60e-02 | T=7342.0 | 1332.4 steps/s | 0.75 ms/step | ETA: 1218.4 min
Step 2650000/100000000 | t=2.65e-02 | T=7342.0 | 1334.9 steps/s | 0.75 ms/step | ETA: 1215.5 min
Step 2700000/100000000 | t=2.70e-02 | T=7342.0 | 1337.7 steps/s | 0.75 ms/step | ETA: 1212.3 min
Step 2750000/100000000 | t=2.75e-02 | T=7342.0 | 1340.5 steps/s | 0.75 ms/step | ETA: 1209.1 min
