======================================================================
LATTICE SIMULATION LOG
Started: 2026-01-20 17:38:43
Log file: logs/simulation_20260120_173843.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------
Field precision: float32
Field states will be saved to: data/set6/T0_7350_dt_1e-05_a_0.001_interval_50000/field_states
Figures will be saved to: data/set6/T0_7350_dt_1e-05_a_0.001_interval_50000/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256, Steps: 100000000, dt: 1.00e-05
Using fused RK2: True
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
============================================================

Warming up JIT compilation...
JIT warmup complete. Starting main loop...

Step 0/100000000 | t=0.00e+00 | T=7350.0 | 352.9 steps/s | 0.00 ms/step | ETA: 0.0 min
Step 50000/100000000 | t=5.00e-04 | T=7350.0 | 448.7 steps/s | 2.23 ms/step | ETA: 3712.8 min
Step 100000/100000000 | t=1.00e-03 | T=7350.0 | 469.6 steps/s | 2.13 ms/step | ETA: 3545.8 min
Step 150000/100000000 | t=1.50e-03 | T=7350.0 | 476.4 steps/s | 2.10 ms/step | ETA: 3493.1 min
Step 200000/100000000 | t=2.00e-03 | T=7350.0 | 481.3 steps/s | 2.08 ms/step | ETA: 3456.0 min
Step 250000/100000000 | t=2.50e-03 | T=7350.0 | 481.2 steps/s | 2.08 ms/step | ETA: 3455.0 min
Step 300000/100000000 | t=3.00e-03 | T=7350.0 | 477.4 steps/s | 2.09 ms/step | ETA: 3481.0 min
Step 350000/100000000 | t=3.50e-03 | T=7350.0 | 471.5 steps/s | 2.12 ms/step | ETA: 3522.3 min
Step 400000/100000000 | t=4.00e-03 | T=7350.0 | 466.6 steps/s | 2.14 ms/step | ETA: 3557.8 min
Step 450000/100000000 | t=4.50e-03 | T=7350.0 | 464.0 steps/s | 2.16 ms/step | ETA: 3575.5 min
Step 500000/100000000 | t=5.00e-03 | T=7350.0 | 462.2 steps/s | 2.16 ms/step | ETA: 3588.1 min
Step 550000/100000000 | t=5.50e-03 | T=7350.0 | 459.9 steps/s | 2.17 ms/step | ETA: 3603.7 min
Step 600000/100000000 | t=6.00e-03 | T=7350.0 | 458.2 steps/s | 2.18 ms/step | ETA: 3615.8 min
Step 650000/100000000 | t=6.50e-03 | T=7350.0 | 456.4 steps/s | 2.19 ms/step | ETA: 3628.0 min
Step 700000/100000000 | t=7.00e-03 | T=7350.0 | 455.3 steps/s | 2.20 ms/step | ETA: 3635.3 min
Step 750000/100000000 | t=7.50e-03 | T=7350.0 | 455.2 steps/s | 2.20 ms/step | ETA: 3633.7 min
Step 800000/100000000 | t=8.00e-03 | T=7350.0 | 455.7 steps/s | 2.19 ms/step | ETA: 3628.0 min
Step 850000/100000000 | t=8.50e-03 | T=7350.0 | 456.3 steps/s | 2.19 ms/step | ETA: 3621.1 min
Step 900000/100000000 | t=9.00e-03 | T=7350.0 | 456.0 steps/s | 2.19 ms/step | ETA: 3622.4 min
Step 950000/100000000 | t=9.50e-03 | T=7350.0 | 455.4 steps/s | 2.20 ms/step | ETA: 3625.1 min
Step 1000000/100000000 | t=1.00e-02 | T=7350.0 | 454.7 steps/s | 2.20 ms/step | ETA: 3628.8 min
Step 1050000/100000000 | t=1.05e-02 | T=7350.0 | 454.4 steps/s | 2.20 ms/step | ETA: 3629.2 min
Step 1100000/100000000 | t=1.10e-02 | T=7350.0 | 453.8 steps/s | 2.20 ms/step | ETA: 3632.5 min
Step 1150000/100000000 | t=1.15e-02 | T=7350.0 | 453.2 steps/s | 2.21 ms/step | ETA: 3635.3 min
Step 1200000/100000000 | t=1.20e-02 | T=7350.0 | 452.9 steps/s | 2.21 ms/step | ETA: 3635.9 min
Step 1250000/100000000 | t=1.25e-02 | T=7350.0 | 452.7 steps/s | 2.21 ms/step | ETA: 3636.0 min
Step 1300000/100000000 | t=1.30e-02 | T=7350.0 | 452.5 steps/s | 2.21 ms/step | ETA: 3635.5 min
Step 1350000/100000000 | t=1.35e-02 | T=7350.0 | 452.3 steps/s | 2.21 ms/step | ETA: 3634.8 min
Step 1400000/100000000 | t=1.40e-02 | T=7350.0 | 452.4 steps/s | 2.21 ms/step | ETA: 3632.1 min
Step 1450000/100000000 | t=1.45e-02 | T=7350.0 | 452.4 steps/s | 2.21 ms/step | ETA: 3630.3 min
Step 1500000/100000000 | t=1.50e-02 | T=7350.0 | 452.5 steps/s | 2.21 ms/step | ETA: 3628.3 min
Step 1550000/100000000 | t=1.55e-02 | T=7350.0 | 452.4 steps/s | 2.21 ms/step | ETA: 3626.6 min
Step 1600000/100000000 | t=1.60e-02 | T=7350.0 | 452.4 steps/s | 2.21 ms/step | ETA: 3625.2 min
Step 1650000/100000000 | t=1.65e-02 | T=7350.0 | 452.4 steps/s | 2.21 ms/step | ETA: 3623.1 min
Step 1700000/100000000 | t=1.70e-02 | T=7350.0 | 452.5 steps/s | 2.21 ms/step | ETA: 3620.8 min
