======================================================================
LATTICE SIMULATION LOG
Started: 2026-01-18 21:54:12
Log file: logs/simulation_20260118_215412.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------
Field precision: float32
Field states will be saved to: data/set6/T0_7341_dt_1e-05_a_0.001_interval_50000/field_states
Figures will be saved to: data/set6/T0_7341_dt_1e-05_a_0.001_interval_50000/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 128×128, Steps: 100000000, dt: 1.00e-05
Using fused RK2: True
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
============================================================

Warming up JIT compilation...
JIT warmup complete. Starting main loop...

Step 0/100000000 | t=0.00e+00 | T=7341.0 | 1272.5 steps/s | 0.00 ms/step | ETA: 0.0 min
Step 50000/100000000 | t=5.00e-04 | T=7341.0 | 1558.9 steps/s | 0.64 ms/step | ETA: 1068.6 min
Step 100000/100000000 | t=1.00e-03 | T=7341.0 | 1611.7 steps/s | 0.62 ms/step | ETA: 1033.1 min
Step 150000/100000000 | t=1.50e-03 | T=7341.0 | 1610.7 steps/s | 0.62 ms/step | ETA: 1033.2 min
Step 200000/100000000 | t=2.00e-03 | T=7341.0 | 1579.2 steps/s | 0.63 ms/step | ETA: 1053.2 min
Step 250000/100000000 | t=2.50e-03 | T=7341.0 | 1577.5 steps/s | 0.63 ms/step | ETA: 1053.9 min
Step 300000/100000000 | t=3.00e-03 | T=7341.0 | 1589.1 steps/s | 0.63 ms/step | ETA: 1045.7 min
Step 350000/100000000 | t=3.50e-03 | T=7341.0 | 1601.0 steps/s | 0.62 ms/step | ETA: 1037.3 min
Step 400000/100000000 | t=4.00e-03 | T=7341.0 | 1611.2 steps/s | 0.62 ms/step | ETA: 1030.3 min
Step 450000/100000000 | t=4.50e-03 | T=7341.0 | 1614.2 steps/s | 0.62 ms/step | ETA: 1027.8 min
Step 500000/100000000 | t=5.00e-03 | T=7341.0 | 1612.6 steps/s | 0.62 ms/step | ETA: 1028.4 min
Step 550000/100000000 | t=5.50e-03 | T=7341.0 | 1586.0 steps/s | 0.63 ms/step | ETA: 1045.1 min
Step 600000/100000000 | t=6.00e-03 | T=7341.0 | 1588.8 steps/s | 0.63 ms/step | ETA: 1042.7 min
Step 650000/100000000 | t=6.50e-03 | T=7341.0 | 1593.3 steps/s | 0.63 ms/step | ETA: 1039.2 min
Step 700000/100000000 | t=7.00e-03 | T=7341.0 | 1596.0 steps/s | 0.63 ms/step | ETA: 1037.0 min
Step 750000/100000000 | t=7.50e-03 | T=7341.0 | 1599.3 steps/s | 0.63 ms/step | ETA: 1034.3 min
Step 800000/100000000 | t=8.00e-03 | T=7341.0 | 1600.2 steps/s | 0.62 ms/step | ETA: 1033.2 min
Step 850000/100000000 | t=8.50e-03 | T=7341.0 | 1601.9 steps/s | 0.62 ms/step | ETA: 1031.6 min
Step 900000/100000000 | t=9.00e-03 | T=7341.0 | 1604.8 steps/s | 0.62 ms/step | ETA: 1029.2 min
Step 950000/100000000 | t=9.50e-03 | T=7341.0 | 1591.6 steps/s | 0.63 ms/step | ETA: 1037.2 min
Step 1000000/100000000 | t=1.00e-02 | T=7341.0 | 1573.0 steps/s | 0.64 ms/step | ETA: 1048.9 min
Step 1050000/100000000 | t=1.05e-02 | T=7341.0 | 1546.5 steps/s | 0.65 ms/step | ETA: 1066.4 min
Step 1100000/100000000 | t=1.10e-02 | T=7341.0 | 1536.4 steps/s | 0.65 ms/step | ETA: 1072.8 min
Step 1150000/100000000 | t=1.15e-02 | T=7341.0 | 1531.8 steps/s | 0.65 ms/step | ETA: 1075.5 min
Step 1200000/100000000 | t=1.20e-02 | T=7341.0 | 1525.3 steps/s | 0.66 ms/step | ETA: 1079.6 min
Step 1250000/100000000 | t=1.25e-02 | T=7341.0 | 1515.5 steps/s | 0.66 ms/step | ETA: 1086.0 min
Step 1300000/100000000 | t=1.30e-02 | T=7341.0 | 1507.6 steps/s | 0.66 ms/step | ETA: 1091.2 min
Step 1350000/100000000 | t=1.35e-02 | T=7341.0 | 1501.0 steps/s | 0.67 ms/step | ETA: 1095.4 min
Step 1400000/100000000 | t=1.40e-02 | T=7341.0 | 1491.9 steps/s | 0.67 ms/step | ETA: 1101.5 min
Step 1450000/100000000 | t=1.45e-02 | T=7341.0 | 1485.1 steps/s | 0.67 ms/step | ETA: 1106.0 min
Step 1500000/100000000 | t=1.50e-02 | T=7341.0 | 1478.9 steps/s | 0.68 ms/step | ETA: 1110.1 min
Step 1550000/100000000 | t=1.55e-02 | T=7341.0 | 1475.8 steps/s | 0.68 ms/step | ETA: 1111.9 min
Step 1600000/100000000 | t=1.60e-02 | T=7341.0 | 1469.7 steps/s | 0.68 ms/step | ETA: 1115.9 min
Step 1650000/100000000 | t=1.65e-02 | T=7341.0 | 1465.8 steps/s | 0.68 ms/step | ETA: 1118.3 min
Step 1700000/100000000 | t=1.70e-02 | T=7341.0 | 1462.8 steps/s | 0.68 ms/step | ETA: 1120.0 min
Step 1750000/100000000 | t=1.75e-02 | T=7341.0 | 1461.5 steps/s | 0.68 ms/step | ETA: 1120.4 min
Step 1800000/100000000 | t=1.80e-02 | T=7341.0 | 1460.3 steps/s | 0.68 ms/step | ETA: 1120.8 min
Step 1850000/100000000 | t=1.85e-02 | T=7341.0 | 1459.6 steps/s | 0.69 ms/step | ETA: 1120.7 min
Step 1900000/100000000 | t=1.90e-02 | T=7341.0 | 1459.3 steps/s | 0.69 ms/step | ETA: 1120.4 min
Step 1950000/100000000 | t=1.95e-02 | T=7341.0 | 1459.0 steps/s | 0.69 ms/step | ETA: 1120.1 min
Step 2000000/100000000 | t=2.00e-02 | T=7341.0 | 1457.9 steps/s | 0.69 ms/step | ETA: 1120.3 min
Step 2050000/100000000 | t=2.05e-02 | T=7341.0 | 1457.7 steps/s | 0.69 ms/step | ETA: 1119.9 min
Step 2100000/100000000 | t=2.10e-02 | T=7341.0 | 1457.6 steps/s | 0.69 ms/step | ETA: 1119.4 min
Step 2150000/100000000 | t=2.15e-02 | T=7341.0 | 1457.2 steps/s | 0.69 ms/step | ETA: 1119.2 min
Step 2200000/100000000 | t=2.20e-02 | T=7341.0 | 1453.7 steps/s | 0.69 ms/step | ETA: 1121.3 min
Step 2250000/100000000 | t=2.25e-02 | T=7341.0 | 1449.5 steps/s | 0.69 ms/step | ETA: 1124.0 min
Step 2300000/100000000 | t=2.30e-02 | T=7341.0 | 1444.1 steps/s | 0.69 ms/step | ETA: 1127.6 min
Step 2350000/100000000 | t=2.35e-02 | T=7341.0 | 1439.7 steps/s | 0.69 ms/step | ETA: 1130.4 min
Step 2400000/100000000 | t=2.40e-02 | T=7341.0 | 1435.3 steps/s | 0.70 ms/step | ETA: 1133.4 min
Step 2450000/100000000 | t=2.45e-02 | T=7341.0 | 1429.5 steps/s | 0.70 ms/step | ETA: 1137.3 min
Step 2500000/100000000 | t=2.50e-02 | T=7341.0 | 1426.0 steps/s | 0.70 ms/step | ETA: 1139.6 min
Step 2550000/100000000 | t=2.55e-02 | T=7341.0 | 1423.2 steps/s | 0.70 ms/step | ETA: 1141.2 min
Step 2600000/100000000 | t=2.60e-02 | T=7341.0 | 1420.5 steps/s | 0.70 ms/step | ETA: 1142.8 min
Step 2650000/100000000 | t=2.65e-02 | T=7341.0 | 1418.5 steps/s | 0.70 ms/step | ETA: 1143.8 min
Step 2700000/100000000 | t=2.70e-02 | T=7341.0 | 1416.4 steps/s | 0.71 ms/step | ETA: 1144.9 min
Step 2750000/100000000 | t=2.75e-02 | T=7341.0 | 1413.7 steps/s | 0.71 ms/step | ETA: 1146.5 min
Step 2800000/100000000 | t=2.80e-02 | T=7341.0 | 1410.8 steps/s | 0.71 ms/step | ETA: 1148.3 min
Step 2850000/100000000 | t=2.85e-02 | T=7341.0 | 1407.3 steps/s | 0.71 ms/step | ETA: 1150.5 min
Step 2900000/100000000 | t=2.90e-02 | T=7341.0 | 1403.2 steps/s | 0.71 ms/step | ETA: 1153.3 min
Step 2950000/100000000 | t=2.95e-02 | T=7341.0 | 1399.3 steps/s | 0.71 ms/step | ETA: 1155.9 min
Step 3000000/100000000 | t=3.00e-02 | T=7341.0 | 1396.5 steps/s | 0.72 ms/step | ETA: 1157.6 min
Step 3050000/100000000 | t=3.05e-02 | T=7341.0 | 1393.1 steps/s | 0.72 ms/step | ETA: 1159.9 min
