======================================================================
LATTICE SIMULATION LOG
Started: 2026-01-16 00:29:50
Log file: logs/simulation_20260116_002950.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------
Field precision: float32
Field states will be saved to: data/set6/T0_7340_dt_1e-05_a_0.001_interval_500000/field_states
Figures will be saved to: data/set6/T0_7340_dt_1e-05_a_0.001_interval_500000/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 128×128, Steps: 100000000, dt: 1.00e-05
Using fused RK2: True
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
============================================================

Warming up JIT compilation...
JIT warmup complete. Starting main loop...

Step 0/100000000 | t=0.00e+00 | T=7340.0 | 1178.2 steps/s | 0.00 ms/step | ETA: 0.0 min
Step 500000/100000000 | t=5.00e-03 | T=7340.0 | 1220.9 steps/s | 0.82 ms/step | ETA: 1358.2 min
Step 1000000/100000000 | t=1.00e-02 | T=7340.0 | 1221.4 steps/s | 0.82 ms/step | ETA: 1350.9 min
Step 1500000/100000000 | t=1.50e-02 | T=7340.0 | 1227.7 steps/s | 0.81 ms/step | ETA: 1337.2 min
Step 2000000/100000000 | t=2.00e-02 | T=7340.0 | 1238.9 steps/s | 0.81 ms/step | ETA: 1318.4 min
Step 2500000/100000000 | t=2.50e-02 | T=7340.0 | 1264.4 steps/s | 0.79 ms/step | ETA: 1285.2 min
Step 3000000/100000000 | t=3.00e-02 | T=7340.0 | 1273.2 steps/s | 0.79 ms/step | ETA: 1269.7 min
Step 3500000/100000000 | t=3.50e-02 | T=7340.0 | 1279.9 steps/s | 0.78 ms/step | ETA: 1256.6 min
Step 4000000/100000000 | t=4.00e-02 | T=7340.0 | 1286.3 steps/s | 0.78 ms/step | ETA: 1243.9 min
Step 4500000/100000000 | t=4.50e-02 | T=7340.0 | 1291.8 steps/s | 0.77 ms/step | ETA: 1232.1 min
Step 5000000/100000000 | t=5.00e-02 | T=7339.9 | 1298.3 steps/s | 0.77 ms/step | ETA: 1219.6 min
Step 5500000/100000000 | t=5.50e-02 | T=7339.9 | 1310.0 steps/s | 0.76 ms/step | ETA: 1202.3 min
Step 6000000/100000000 | t=6.00e-02 | T=7339.9 | 1317.0 steps/s | 0.76 ms/step | ETA: 1189.5 min
Step 6500000/100000000 | t=6.50e-02 | T=7339.9 | 1323.2 steps/s | 0.76 ms/step | ETA: 1177.7 min
Step 7000000/100000000 | t=7.00e-02 | T=7339.9 | 1326.8 steps/s | 0.75 ms/step | ETA: 1168.2 min
Step 7500000/100000000 | t=7.50e-02 | T=7339.9 | 1320.7 steps/s | 0.76 ms/step | ETA: 1167.4 min
Step 8000000/100000000 | t=8.00e-02 | T=7339.9 | 1327.2 steps/s | 0.75 ms/step | ETA: 1155.3 min
Step 8500000/100000000 | t=8.50e-02 | T=7339.9 | 1333.7 steps/s | 0.75 ms/step | ETA: 1143.4 min
Step 9000000/100000000 | t=9.00e-02 | T=7339.9 | 1338.6 steps/s | 0.75 ms/step | ETA: 1133.0 min
Step 9500000/100000000 | t=9.50e-02 | T=7339.9 | 1343.8 steps/s | 0.74 ms/step | ETA: 1122.5 min
Step 10000000/100000000 | t=1.00e-01 | T=7339.9 | 1349.0 steps/s | 0.74 ms/step | ETA: 1111.9 min
Step 10500000/100000000 | t=1.05e-01 | T=7339.9 | 1351.3 steps/s | 0.74 ms/step | ETA: 1103.8 min
Step 11000000/100000000 | t=1.10e-01 | T=7339.9 | 1352.4 steps/s | 0.74 ms/step | ETA: 1096.9 min
Step 11500000/100000000 | t=1.15e-01 | T=7339.9 | 1353.4 steps/s | 0.74 ms/step | ETA: 1089.9 min
Step 12000000/100000000 | t=1.20e-01 | T=7339.9 | 1355.1 steps/s | 0.74 ms/step | ETA: 1082.4 min
Step 12500000/100000000 | t=1.25e-01 | T=7339.9 | 1354.9 steps/s | 0.74 ms/step | ETA: 1076.3 min
Step 13000000/100000000 | t=1.30e-01 | T=7339.9 | 1353.1 steps/s | 0.74 ms/step | ETA: 1071.6 min
Step 13500000/100000000 | t=1.35e-01 | T=7339.9 | 1350.7 steps/s | 0.74 ms/step | ETA: 1067.4 min
Step 14000000/100000000 | t=1.40e-01 | T=7339.9 | 1347.1 steps/s | 0.74 ms/step | ETA: 1064.0 min
Step 14500000/100000000 | t=1.45e-01 | T=7339.9 | 1346.4 steps/s | 0.74 ms/step | ETA: 1058.4 min
Step 15000000/100000000 | t=1.50e-01 | T=7339.9 | 1348.5 steps/s | 0.74 ms/step | ETA: 1050.6 min
Step 15500000/100000000 | t=1.55e-01 | T=7339.8 | 1351.0 steps/s | 0.74 ms/step | ETA: 1042.4 min
