loop_id,winding_sign,n_voxels,centroid_x,centroid_y,centroid_z,max_winding,step,time,temperature
1,-,60,28.43,408.47,34.60,1.0000,2625,6.56250000e+02,6769.89
46,+,54,468.00,457.96,37.54,1.0000,2625,6.56250000e+02,6769.89
49,-,38,471.68,211.00,34.82,2.0000,2625,6.56250000e+02,6769.89
40,-,28,392.21,355.00,51.29,1.0000,2625,6.56250000e+02,6769.89
37,+,21,312.67,335.14,7.19,1.0000,2625,6.56250000e+02,6769.89
14,+,19,270.95,344.47,19.58,1.0000,2625,6.56250000e+02,6769.89
3,+,18,205.17,333.11,44.22,2.0000,2625,6.56250000e+02,6769.89
4,-,18,211.33,334.39,36.78,1.0000,2625,6.56250000e+02,6769.89
52,+,17,505.12,197.00,6.88,2.0000,2625,6.56250000e+02,6769.89
45,-,16,394.00,355.94,6.56,1.0000,2625,6.56250000e+02,6769.89
50,-,16,472.00,210.69,7.81,1.0000,2625,6.56250000e+02,6769.89
55,+,16,506.50,196.00,22.00,1.0000,2625,6.56250000e+02,6769.89
10,+,14,267.00,347.00,55.50,2.0000,2625,6.56250000e+02,6769.89
30,+,14,303.14,336.00,61.36,1.0000,2625,6.56250000e+02,6769.89
16,-,13,276.85,341.00,18.15,2.0000,2625,6.56250000e+02,6769.89
53,+,12,504.00,197.00,57.50,1.0000,2625,6.56250000e+02,6769.89
47,+,11,468.00,458.00,6.00,2.0000,2625,6.56250000e+02,6769.89
51,-,11,473.00,210.00,58.00,1.0000,2625,6.56250000e+02,6769.89
56,+,11,506.00,196.73,35.27,1.0000,2625,6.56250000e+02,6769.89
28,-,9,293.22,338.00,27.78,2.0000,2625,6.56250000e+02,6769.89
54,+,9,505.00,197.00,46.00,1.0000,2625,6.56250000e+02,6769.89
11,+,8,269.25,345.00,8.25,2.0000,2625,6.56250000e+02,6769.89
21,-,8,281.75,340.00,23.75,2.0000,2625,6.56250000e+02,6769.89
2,-,7,29.00,408.86,2.86,2.0000,2625,6.56250000e+02,6769.89
8,+,7,267.71,346.00,2.29,2.0000,2625,6.56250000e+02,6769.89
15,+,7,270.00,346.14,31.86,1.0000,2625,6.56250000e+02,6769.89
23,-,7,286.71,339.00,26.29,2.0000,2625,6.56250000e+02,6769.89
42,-,7,391.00,356.00,29.00,1.0000,2625,6.56250000e+02,6769.89
12,+,6,268.00,347.00,44.50,1.0000,2625,6.56250000e+02,6769.89
41,-,6,390.00,356.00,36.50,2.0000,2625,6.56250000e+02,6769.89
13,+,5,269.00,347.00,38.00,1.0000,2625,6.56250000e+02,6769.89
29,+,5,295.00,337.00,60.00,2.0000,2625,6.56250000e+02,6769.89
43,-,4,392.00,356.00,22.50,1.0000,2625,6.56250000e+02,6769.89
44,-,4,393.00,356.00,17.50,1.0000,2625,6.56250000e+02,6769.89
17,-,3,276.00,341.00,11.00,1.0000,2625,6.56250000e+02,6769.89
32,-,3,302.00,337.00,27.00,1.0000,2625,6.56250000e+02,6769.89
6,-,2,212.00,335.50,45.00,2.0000,2625,6.56250000e+02,6769.89
18,+,2,277.00,340.50,8.00,1.0000,2625,6.56250000e+02,6769.89
20,+,2,280.00,339.50,4.00,2.0000,2625,6.56250000e+02,6769.89
27,+,2,290.50,337.00,61.00,1.0000,2625,6.56250000e+02,6769.89
31,-,2,298.50,337.00,28.00,1.0000,2625,6.56250000e+02,6769.89
35,+,2,308.50,336.00,0.00,2.0000,2625,6.56250000e+02,6769.89
39,+,2,313.00,336.00,17.50,1.0000,2625,6.56250000e+02,6769.89
5,+,1,210.00,335.00,46.00,1.0000,2625,6.56250000e+02,6769.89
7,-,1,213.00,336.00,43.00,1.0000,2625,6.56250000e+02,6769.89
9,+,1,267.00,346.00,63.00,1.0000,2625,6.56250000e+02,6769.89
19,-,1,279.00,340.00,5.00,1.0000,2625,6.56250000e+02,6769.89
22,+,1,284.00,339.00,0.00,2.0000,2625,6.56250000e+02,6769.89
24,+,1,286.00,338.00,63.00,1.0000,2625,6.56250000e+02,6769.89
25,+,1,288.00,338.00,62.00,1.0000,2625,6.56250000e+02,6769.89
26,+,1,289.00,338.00,61.00,1.0000,2625,6.56250000e+02,6769.89
33,-,1,305.00,337.00,26.00,1.0000,2625,6.56250000e+02,6769.89
34,-,1,306.00,337.00,25.00,1.0000,2625,6.56250000e+02,6769.89
36,-,1,308.00,336.00,24.00,1.0000,2625,6.56250000e+02,6769.89
38,+,1,311.00,336.00,21.00,1.0000,2625,6.56250000e+02,6769.89
48,+,1,468.00,459.00,0.00,2.0000,2625,6.56250000e+02,6769.89
