loop_id,winding_sign,n_voxels,centroid_x,centroid_y,centroid_z,max_winding,step,time,temperature
1,-,64,27.00,409.00,31.50,1.0000,3150,7.87500000e+02,6769.87
26,+,64,469.00,457.00,31.50,1.0000,3150,7.87500000e+02,6769.87
27,-,64,473.00,209.00,31.50,1.0000,3150,7.87500000e+02,6769.87
24,-,48,389.12,357.00,40.38,1.0000,3150,7.87500000e+02,6769.87
30,+,24,505.00,197.62,30.88,1.0000,3150,7.87500000e+02,6769.87
28,+,21,504.52,198.00,9.48,2.0000,3150,7.87500000e+02,6769.87
29,+,20,504.00,198.00,53.50,1.0000,3150,7.87500000e+02,6769.87
25,-,16,390.00,357.00,7.50,1.0000,3150,7.87500000e+02,6769.87
22,+,13,301.23,337.00,9.77,1.0000,3150,7.87500000e+02,6769.87
2,+,12,273.17,346.00,48.33,2.0000,3150,7.87500000e+02,6769.87
20,+,9,296.56,338.00,3.44,2.0000,3150,7.87500000e+02,6769.87
17,+,7,290.86,339.00,1.14,2.0000,3150,7.87500000e+02,6769.87
3,+,5,274.60,345.00,55.40,2.0000,3150,7.87500000e+02,6769.87
8,+,5,278.80,343.00,60.20,2.0000,3150,7.87500000e+02,6769.87
6,+,4,276.50,344.00,58.00,2.0000,3150,7.87500000e+02,6769.87
12,+,4,283.50,341.00,63.00,2.0000,3150,7.87500000e+02,6769.87
14,+,4,286.50,340.00,0.00,2.0000,3150,7.87500000e+02,6769.87
4,+,3,274.00,346.00,40.00,1.0000,3150,7.87500000e+02,6769.87
7,+,3,277.00,344.33,34.67,2.0000,3150,7.87500000e+02,6769.87
10,+,3,281.00,342.00,62.00,2.0000,3150,7.87500000e+02,6769.87
15,-,3,286.67,340.67,27.00,2.0000,3150,7.87500000e+02,6769.87
5,+,2,275.00,345.00,37.50,1.0000,3150,7.87500000e+02,6769.87
9,-,2,279.00,343.50,32.00,2.0000,3150,7.87500000e+02,6769.87
18,-,2,290.50,340.00,25.00,2.0000,3150,7.87500000e+02,6769.87
23,+,2,301.00,337.50,17.00,1.0000,3150,7.87500000e+02,6769.87
11,-,1,281.00,343.00,30.00,2.0000,3150,7.87500000e+02,6769.87
13,-,1,284.00,342.00,28.00,2.0000,3150,7.87500000e+02,6769.87
16,-,1,288.00,340.00,26.00,1.0000,3150,7.87500000e+02,6769.87
19,-,1,293.00,339.00,24.00,1.0000,3150,7.87500000e+02,6769.87
21,-,1,295.00,339.00,23.00,2.0000,3150,7.87500000e+02,6769.87
