loop_id,winding_sign,n_voxels,centroid_x,centroid_y,centroid_z,max_winding,step,time,temperature
43,-,59,472.34,210.00,34.66,1.0000,2850,7.12500000e+02,6769.88
41,+,58,468.00,457.47,35.03,1.0000,2850,7.12500000e+02,6769.88
1,-,47,27.83,408.89,40.28,1.0000,2850,7.12500000e+02,6769.88
38,-,41,390.54,356.00,44.46,1.0000,2850,7.12500000e+02,6769.88
45,+,37,505.43,197.00,16.57,1.0000,2850,7.12500000e+02,6769.88
33,+,22,306.86,336.00,5.64,1.0000,2850,7.12500000e+02,6769.88
3,-,17,28.00,409.00,8.00,1.0000,2850,7.12500000e+02,6769.88
47,+,16,505.00,197.00,43.50,1.0000,2850,7.12500000e+02,6769.88
40,-,15,392.00,356.00,7.00,1.0000,2850,7.12500000e+02,6769.88
5,+,11,269.00,347.00,52.00,2.0000,2850,7.12500000e+02,6769.88
46,+,11,504.00,197.00,58.00,1.0000,2850,7.12500000e+02,6769.88
28,+,8,296.50,337.00,63.00,1.0000,2850,7.12500000e+02,6769.88
39,-,8,391.00,356.00,19.50,1.0000,2850,7.12500000e+02,6769.88
4,+,7,270.00,346.00,60.00,2.0000,2850,7.12500000e+02,6769.88
42,+,7,468.00,458.00,3.00,2.0000,2850,7.12500000e+02,6769.88
6,+,6,270.00,347.00,42.50,1.0000,2850,7.12500000e+02,6769.88
24,-,6,289.00,339.00,25.50,2.0000,2850,7.12500000e+02,6769.88
9,+,5,271.00,346.40,36.60,1.0000,2850,7.12500000e+02,6769.88
44,-,5,473.00,210.00,2.00,1.0000,2850,7.12500000e+02,6769.88
27,-,4,293.50,338.00,26.00,1.0000,2850,7.12500000e+02,6769.88
7,+,3,271.67,345.00,0.33,2.0000,2850,7.12500000e+02,6769.88
10,+,3,272.00,345.67,32.33,1.0000,2850,7.12500000e+02,6769.88
11,+,3,273.33,344.00,1.67,2.0000,2850,7.12500000e+02,6769.88
12,+,3,275.00,343.00,3.00,2.0000,2850,7.12500000e+02,6769.88
16,-,3,277.67,342.67,26.00,2.0000,2850,7.12500000e+02,6769.88
19,-,3,282.00,341.00,25.00,2.0000,2850,7.12500000e+02,6769.88
21,-,3,285.00,340.00,25.00,2.0000,2850,7.12500000e+02,6769.88
13,+,2,274.00,344.50,29.00,1.0000,2850,7.12500000e+02,6769.88
14,-,2,276.00,343.50,27.00,2.0000,2850,7.12500000e+02,6769.88
15,+,2,277.50,342.00,3.00,2.0000,2850,7.12500000e+02,6769.88
17,+,2,279.50,341.00,3.00,2.0000,2850,7.12500000e+02,6769.88
18,-,2,279.50,342.00,25.00,2.0000,2850,7.12500000e+02,6769.88
20,+,2,282.50,340.00,2.00,2.0000,2850,7.12500000e+02,6769.88
22,+,2,285.50,339.00,1.00,1.0000,2850,7.12500000e+02,6769.88
25,+,2,288.50,338.00,0.00,1.0000,2850,7.12500000e+02,6769.88
26,+,2,291.50,338.00,63.00,2.0000,2850,7.12500000e+02,6769.88
29,-,2,297.50,338.00,25.00,2.0000,2850,7.12500000e+02,6769.88
31,+,2,300.50,337.00,0.00,2.0000,2850,7.12500000e+02,6769.88
37,+,2,309.00,336.00,15.50,1.0000,2850,7.12500000e+02,6769.88
2,-,1,27.00,409.00,18.00,2.0000,2850,7.12500000e+02,6769.88
8,+,1,271.00,345.00,63.00,1.0000,2850,7.12500000e+02,6769.88
23,+,1,287.00,339.00,0.00,1.0000,2850,7.12500000e+02,6769.88
30,-,1,299.00,337.00,25.00,1.0000,2850,7.12500000e+02,6769.88
32,-,1,301.00,337.00,24.00,1.0000,2850,7.12500000e+02,6769.88
34,-,1,303.00,337.00,23.00,1.0000,2850,7.12500000e+02,6769.88
35,-,1,306.00,337.00,20.00,1.0000,2850,7.12500000e+02,6769.88
36,+,1,308.00,336.00,18.00,1.0000,2850,7.12500000e+02,6769.88
