loop_id,winding_sign,n_voxels,centroid_x,centroid_y,centroid_z,max_winding,step,time,temperature
1,-,64,24.00,410.00,31.50,1.0000,4950,1.23750000e+03,6769.80
4,-,64,382.00,360.00,31.50,1.0000,4950,1.23750000e+03,6769.80
5,+,64,471.00,454.00,31.50,1.0000,4950,1.23750000e+03,6769.80
6,-,64,480.00,205.00,31.50,1.0000,4950,1.23750000e+03,6769.80
7,+,64,499.00,201.00,31.50,1.0000,4950,1.23750000e+03,6769.80
3,+,36,290.00,344.00,17.50,1.0000,4950,1.23750000e+03,6769.80
2,+,28,289.32,344.00,50.18,1.0000,4950,1.23750000e+03,6769.80
