loop_id,winding_sign,n_voxels,centroid_x,centroid_y,centroid_z,max_winding,step,time,temperature
1,-,64,24.00,410.00,31.50,1.0000,5025,1.25625000e+03,6769.80
2,+,64,290.00,344.00,31.50,1.0000,5025,1.25625000e+03,6769.80
3,-,64,382.00,360.00,31.50,1.0000,5025,1.25625000e+03,6769.80
4,+,64,471.00,454.00,31.50,1.0000,5025,1.25625000e+03,6769.80
5,-,64,480.00,204.00,31.50,1.0000,5025,1.25625000e+03,6769.80
6,+,64,498.00,201.00,31.50,1.0000,5025,1.25625000e+03,6769.80
